qitem,label,en_title,sitelink_count,views,priority,type_labels,num_strategies,strategies
Q146153,Uganda at the 1988 Summer Olympics,Uganda at the 1988 Summer Olympics,14,276,96.5,Olympic delegation,2,country_wd|keyword_title
Q4788736,Kidepo River,Kidepo River,13,342,96.5,"river, watercourse",1,country_wd
Q870153,Roman Catholic Diocese of Kabale,Diocese of Kabale,13,338,96.5,diocese of the Catholic Church,1,country_wd
Q983488,Edwin Ekiring,Edwin Ekiring,11,472,96.5,human,2,birth_death_wd|citizenship_wd
Q5368395,Kyenjojo,Kyenjojo,10,633,96.5,human settlement,1,country_wd
Q6273034,Kumi Town,Kumi Town,9,770,96.5,human settlement,2,country_wd|keyword_title
Q652825,Mbarara Airport,Mbarara Airport,9,802,96.5,airport,1,country_wd
Q3589850,Uganda national rugby union team,Uganda national rugby union team,8,1180,96.5,national rugby union team,2,country_wd|keyword_title
Q56670,Ma'di,Maʼdi language,8,1263,96.5,"natural language, modern language",2,country_wd|keyword_title
Q6701734,Lukaya,"Lukaya, Uganda",8,1199,96.5,human settlement,2,country_wd|keyword_title
Q146134,Uganda at the 1984 Summer Olympics,Uganda at the 1984 Summer Olympics,15,205,96.4,Olympic delegation,2,country_wd|keyword_title
Q143789,Uganda at the 1956 Summer Olympics,Uganda at the 1956 Summer Olympics,13,281,96.4,Olympic delegation,2,country_wd|keyword_title
Q434560,Christine Magnusson,Christine Magnusson,11,387,96.4,human,1,birth_death_wd
Q38249602,Rubanda District,Rubanda District,9,723,96.4,district of Uganda,1,country_wd
Q1779859,Acholiland,Acholiland,8,1067,96.4,territory,1,country_wd
Q44377523,Butebo District,Butebo District,8,1018,96.4,district of Uganda,1,country_wd
Q44380663,Namisindwa District,Namisindwa District,8,1014,96.4,district of Uganda,1,country_wd
Q6116472,Southern Acacia-Commiphora bushlands and thickets,Southern Acacia–Commiphora bushlands and thickets,8,1059,96.4,WWF ecoregion,1,country_wd
Q1084754,Amba people,Amba people,7,1523,96.4,ethnic group,1,country_wd
Q14949498,Claver Gatete,Claver Gatete,7,1621,96.4,human,2,birth_death_wd|citizenship_wd
Q29569942,Bidi Bidi Refugee Settlement,Bidibidi Refugee Settlement,6,3165,96.4,"refugee camp, human-geographic territorial entity",1,country_wd
Q869463,Roman Catholic Diocese of Hoima,Diocese of Hoima,14,215,96.3,diocese of the Catholic Church,1,country_wd
Q872027,Roman Catholic Diocese of Masaka,Diocese of Masaka,13,253,96.3,diocese of the Catholic Church,1,country_wd
Q870377,Roman Catholic Diocese of Kasana–Luweero,Diocese of Kasana–Luweero,12,302,96.3,diocese of the Catholic Church,1,country_wd
Q2169642,Pader,"Pader, Uganda",10,439,96.3,human settlement,2,country_wd|keyword_title
Q5623559,Gwere,Gwere language,9,634,96.3,"language, modern language",1,country_wd
Q56556,Aringa,Aringa language,9,611,96.3,"language, modern language",1,country_wd
Q6374123,Kasese Airport,Kasese Airport,9,591,96.3,"airport, commercial traffic aerodrome",1,country_wd
Q1027333,Callistus Rubaramira,Callistus Rubaramira,8,923,96.3,human,1,birth_death_wd
Q56445,Sabiny,Kupsabiny language,8,836,96.3,"language, modern language",1,country_wd
Q7877677,Ugandan Sign Language,Ugandan Sign Language,8,807,96.3,"sign language, modern language",2,country_wd|keyword_title
Q5558471,Victoria Basin forest-savanna mosaic,Victoria Basin forest–savanna mosaic,7,1478,96.3,WWF ecoregion,1,country_wd
Q800167,Gwere people,Gwere people,7,1314,96.3,ethnic group,1,country_wd
Q4057928,Adhola people,Adhola people,6,2783,96.3,ethnic group,1,country_wd
Q64920686,Turkey–Uganda relations,Turkey–Uganda relations,6,2854,96.3,bilateral relation,2,country_wd|keyword_title
Q100717966,Arnold Oceng,Arnold Oceng,5,13193,96.3,human,2,birth_death_wd|citizenship_wd
Q866915,Roman Catholic Diocese of Arua,Diocese of Arua,15,182,96.2,diocese of the Catholic Church,1,country_wd
Q143770,Uganda at the 1960 Summer Olympics,Uganda at the 1960 Summer Olympics,14,184,96.2,Olympic delegation,2,country_wd|keyword_title
Q868908,Roman Catholic Diocese of Fort Portal,Diocese of Fort Portal,13,240,96.2,diocese of the Catholic Church,1,country_wd
Q872962,Roman Catholic Diocese of Nebbi,Roman Catholic Diocese of Nebbi,12,274,96.2,diocese of the Catholic Church,1,country_wd
Q118316106,2023 Africa floods,2023 Africa floods,9,549,96.2,flood,1,country_wd
Q3321899,Mount Kadam,Mount Kadam,9,513,96.2,mountain,1,country_wd
Q992016,Moyo Town,Moyo Town,9,493,96.2,human settlement,2,country_wd|keyword_title
Q32930,Bukusu,Bukusu dialect,8,745,96.2,"language, modern language",1,country_wd
Q60769699,Kwania District,Kwania District,8,778,96.2,district of Uganda,1,country_wd
Q6272234,Namutumba,"Namutumba, Uganda",8,769,96.2,human settlement,2,country_wd|keyword_title
Q6430657,Koome Island,Koome Island,8,761,96.2,island,1,country_wd
Q21035644,Uganda national under-20 football team,Uganda national under-20 football team,7,1291,96.2,national association football team,2,country_wd|keyword_title
Q4986717,Bujagali Hydroelectric Power Station,Bujagali Hydroelectric Power Station,7,1232,96.2,hydroelectric power station,1,country_wd
Q6116471,Northern Acacia-Commiphora bushlands and thickets,Northern Acacia–Commiphora bushlands and thickets,7,1166,96.2,WWF ecoregion,1,country_wd
Q16951936,corruption in Uganda,Corruption in Uganda,6,2376,96.2,aspect in a geographic region,2,country_wd|keyword_title
Q872604,Roman Catholic Diocese of Moroto,Diocese of Moroto,13,206,96.1,diocese of the Catholic Church,1,country_wd
Q5515838,Gabriel Ruhumbika,Gabriel Ruhumbika,10,335,96.1,human,1,citizenship_wd
Q3769958,Giuseppe Ambrosoli,Giuseppe Ambrosoli,8,654,96.1,human,1,birth_death_wd
Q38249615,Rukiga District,Rukiga District,8,673,96.1,district of Uganda,1,country_wd
Q60769698,Kapelebyong District,Kapelebyong District,8,742,96.1,district of Uganda,1,country_wd
Q6922300,Mount Morungole,Mount Morungole,8,672,96.1,mountain,1,country_wd
Q15045852,Malaba,"Malaba, Uganda",7,1081,96.1,"human settlement, border city",2,country_wd|keyword_title
Q19865353,Bafumbira,Bafumbira,6,1789,96.1,ethnic group,1,country_wd
Q5327655,East African Development Bank,East African Development Bank,6,1864,96.1,"international organization, business",1,country_wd
Q85798241,Rwampara district,Rwampara district,6,1980,96.1,district of Uganda,1,country_wd
Q4261446,West Nile sub-region,West Nile sub-region,5,8166,96.1,sub-region of Uganda,1,country_wd
Q143774,Uganda at the 1964 Summer Olympics,Uganda at the 1964 Summer Olympics,13,183,96.0,Olympic delegation,2,country_wd|keyword_title
Q146070,Uganda at the 1992 Summer Olympics,Uganda at the 1992 Summer Olympics,13,181,96.0,Olympic delegation,2,country_wd|keyword_title
Q870715,Roman Catholic Diocese of Kotido,Diocese of Kotido,13,174,96.0,diocese of the Catholic Church,1,country_wd
Q892494,Boniface Toroitich Kiprop,Boniface Toroitich Kiprop,10,309,96.0,human,2,birth_death_wd|citizenship_wd
Q7126083,Pakuba Airport,Pakuba Airfield,9,429,96.0,"airport, commercial traffic aerodrome",1,country_wd
Q1971400,Adhola,Adhola dialect,7,944,96.0,"language, modern language",1,country_wd
Q6687695,Lyantonde,Lyantonde,7,879,96.0,human settlement,1,country_wd
Q10589456,Moru people,Moru people,6,1580,96.0,ethnic group,1,country_wd
Q5377151,energy in Uganda,Energy in Uganda,6,1781,96.0,aspect in a geographic region,2,country_wd|keyword_title
Q474581,Roman Catholic Diocese of Lira,Diocese of Lira,12,182,95.9,diocese of the Catholic Church,1,country_wd
Q75093787,Joseph Kizito,Joseph Kizito (bishop),9,338,95.9,human,2,birth_death_wd|citizenship_wd
Q1714359,Rukwanzi Island,Rukwanzi Island,8,557,95.9,"island, disputed territory",1,country_wd
Q89552274,Abhay Bhardwaj,Abhay Bharadwaj,7,798,95.9,human,1,birth_death_wd
Q6024345,India–Uganda relations,India–Uganda relations,6,1446,95.9,bilateral relation,2,country_wd|keyword_title
Q664830,East and Central Africa cricket team,East and Central Africa cricket team,6,1491,95.9,cricket team,1,country_wd
Q25226889,Kiira Motors Corporation,Kiira Motors Corporation,5,4549,95.9,business,1,country_wd
Q462063,Roman Catholic Diocese of Kasese,Diocese of Kasese,12,159,95.8,diocese of the Catholic Church,1,country_wd
Q42888151,Akaliza Keza Gara,Akaliza Keza Gara,10,223,95.8,human,1,birth_death_wd
Q48782424,Muvumba river,Muvumba river,10,236,95.8,"river, border river",1,country_wd
Q16058179,Tim Agaba,Tim Agaba,9,314,95.8,human,1,birth_death_wd
Q7787231,Thomas Ayeko,Thomas Ayeko,9,320,95.8,human,1,citizenship_wd
Q3543317,2010 Ugandan landslide,2010 Ugandan landslide,8,441,95.8,landslide,2,country_wd|keyword_title
Q7563660,Soroti Airport,Soroti Airport,8,452,95.8,airport,1,country_wd
Q17198106,Dilma Dila,Dilman Dila,7,711,95.8,human,2,birth_death_wd|citizenship_wd
Q16730445,Joseph Mpande,Joseph Mpande,6,1276,95.8,human,2,birth_death_wd|citizenship_wd
Q4246850,Kumam people,Kumam people,6,1208,95.8,ethnic group,1,country_wd
Q6417868,Kitara,Runyakitara language,6,1243,95.8,"constructed language, standard language",1,country_wd
Q1053192,Celtel,Celtel,5,3777,95.8,"business, enterprise",1,country_wd
Q25407834,Uganda national under-17 football team,Uganda national under-17 football team,5,3511,95.8,"sports club, national association football team",2,country_wd|keyword_title
Q3007250,culture of Uganda,Culture of Uganda,5,3380,95.8,culture of an area,2,country_wd|keyword_title
Q4022189,Srikanto Acharya,Srikanta Acharya,5,3746,95.8,human,1,birth_death_wd
Q3430474,Richard Arnold Dümmer,Richard Arnold Dümmer,12,126,95.7,human,1,birth_death_wd
Q47006461,Anita Asiimwe,Anita Asiimwe,10,216,95.7,human,1,birth_death_wd
Q545009,Military Ordinariate of Uganda,Military Ordinariate of Uganda,10,198,95.7,military ordinariate,2,country_wd|keyword_title
Q111914231,Anita Pendo,Anita Pendo,8,379,95.7,human,1,birth_death_wd
Q3033547,Kakwa,Kakwa language,8,406,95.7,"language, modern language",1,country_wd
Q618252,National Library of Uganda,National Library of Uganda,8,391,95.7,national library,2,country_wd|keyword_title
Q12876727,Uganda Women's National Basketball Team,Uganda women's national basketball team,7,606,95.7,women's national basketball team,2,country_wd|keyword_title
Q35307543,Rwizi river,River Rwizi,7,632,95.7,"river, stream",1,country_wd
Q16954386,Bugoma Central Forest reserve,Bugoma Forest,6,1018,95.7,"forest, protected area",1,country_wd
Q2920348,Uganda People's Democratic Army,Uganda People's Democratic Army,5,2984,95.7,,2,country_wd|keyword_title
Q455113,Ruth Kasirye,Ruth Kasirye,9,253,95.6,human,1,birth_death_wd
Q6588606,Tororo Airport,Tororo Airport,9,225,95.6,airport,1,country_wd
Q43033100,Milton Karisa,Milton Karisa,7,508,95.6,human,2,birth_death_wd|citizenship_wd
Q6944591,Mvuba,Mvuba language,7,497,95.6,"language, modern language",1,country_wd
Q1613565,Joseph Kiwanuka,Joseph Kiwánuka,6,863,95.6,human,1,citizenship_wd
Q6944218,Mutukula,"Mutukula, Uganda",6,970,95.6,"human settlement, border city",2,country_wd|keyword_title
Q7568584,South Sudan–Uganda relations,South Sudan–Uganda relations,6,998,95.6,bilateral relation,2,country_wd|keyword_title
Q97160187,Obongi District,Obongi District,6,964,95.6,district of Uganda,1,country_wd
Q14556956,Rumi Verjee,Rumi Verjee,5,2569,95.6,human,1,birth_death_wd
Q24905046,Amakula International Film Festival,Amakula International Film Festival,9,206,95.5,film festival,1,country_wd
Q6557577,Lira Airport,Lira Airport,9,206,95.5,airport,1,country_wd
Q1680912,James Odongo,James Odongo,8,306,95.5,human,2,birth_death_wd|citizenship_wd
Q3132041,Henri Streicher,Henri Streicher,8,314,95.5,human,1,birth_death_wd
Q6272973,Manafwa,Manafwa,8,284,95.5,human settlement,1,country_wd
Q4790369,Nkusi River,Nkusi River,7,466,95.5,river,1,country_wd
Q60766910,Nabilatuk District,Nabilatuk District,7,472,95.5,district of Uganda,1,country_wd
Q788423,Amba,Amba language (Bantu),7,464,95.5,"language, modern language",2,country_wd|keyword_title
Q126305705,2024 Rugby Africa Cup,2024 Rugby Africa Cup,6,755,95.5,season of the rugby union African Cup,1,country_wd
Q97487774,Karenga District,Karenga District,6,770,95.5,district of Uganda,1,country_wd
Q1699255,John Baptist Kakubi,John Baptist Kakubi,8,264,95.4,human,1,citizenship_wd
Q4689587,Africa One,AfricaOne (Uganda),8,278,95.4,airline,2,country_wd|keyword_title
Q1023260,1973 CECAFA Cup,1973 CECAFA Cup,7,417,95.4,"CECAFA Cup, sports season",1,country_wd
Q17748538,Amina Sewali,Amina Sewali,7,409,95.4,human,1,birth_death_wd
Q48798123,Uganda women's national rugby sevens team,Uganda women's national rugby sevens team,7,389,95.4,women's national rugby sevens team,2,country_wd|keyword_title
Q7877664,Uganda national rugby union team (sevens),Uganda national rugby sevens team,7,392,95.4,national rugby sevens team,2,country_wd|keyword_title
Q17108270,Muyombo Thomas,Tom Close,6,745,95.4,human,1,birth_death_wd
Q104863725,Victoria Microplate,Victoria microplate,5,1713,95.4,tectonic plate,1,country_wd
Q14629102,New Jinja Bridge,Source of the Nile Bridge,5,1609,95.4,bridge,1,country_wd
Q1648254,Paul Ssemogerere,Paul Ssemogerere (bishop),5,1785,95.4,human,2,birth_death_wd|citizenship_wd
Q49318790,Lake Katwe,Lake Katwe,5,1618,95.4,"salt lake, volcanic crater lake",1,country_wd
Q3887953,Moroto Airport,Moroto Airport,9,161,95.3,airport,1,country_wd
Q2473898,Uganda women's national volleyball team,Uganda women's national volleyball team,8,245,95.3,women’s national volleyball team,2,country_wd|keyword_title
Q11165235,Gungu,Gungu language,6,611,95.3,"language, modern language",1,country_wd
Q6450860,Kyazanga,Kyazanga,6,610,95.3,human settlement,1,country_wd
Q10853684,Kampala Airport,Kampala Airport,5,1587,95.3,airport,2,country_wd|keyword_title
Q2536086,Medical Mission Sisters,Medical Mission Sisters,5,1467,95.3,"religious congregation, Catholic religious institute",1,country_wd
Q3491230,Lango sub-region,Lango sub-region,5,1603,95.3,sub-region of Uganda,1,country_wd
Q3565504,Kigezi District,Kigezi District,5,1436,95.3,"district of Uganda, former administrative territorial entity",1,country_wd
Q17544245,Phillip Kipyeko,Phillip Kipyeko,9,128,95.2,human,1,citizenship_wd
Q4790390,Pager River,Pager River,8,197,95.2,river,1,country_wd
Q3428107,Kennedy Katende,Kennedy Katende,7,314,95.2,human,2,birth_death_wd|citizenship_wd
Q124304573,2023–24 Uganda Premier League,2023–24 Uganda Premier League,6,518,95.2,sports season,2,country_wd|keyword_title
Q3739441,saamia,Samia language,6,490,95.2,"language, modern language",1,country_wd
Q6983774,Ndo,Ndo language,6,553,95.2,"language, modern language",1,country_wd
Q7383562,Ruuli,Ruuli language,6,552,95.2,"language, modern language",1,country_wd
Q7679530,Talinga,Talinga language,6,503,95.2,"language, modern language",1,country_wd
Q1135899,Uganda Davis Cup team,Uganda Davis Cup team,8,185,95.1,Davis Cup team,2,country_wd|keyword_title
Q119321704,Leonard Chemutai,Leonard Chemutai,8,180,95.1,human,1,citizenship_wd
Q257903,Masindi Airport,Masindi Airport,8,183,95.1,airport,1,country_wd
Q9374817,William Dralu,William Dralu,8,181,95.1,human,2,birth_death_wd|citizenship_wd
Q3886345,Moyo Airport,Moyo Airport,7,277,95.1,"airport, commercial traffic aerodrome",1,country_wd
Q4790398,River Muzizi,River Muzizi,7,280,95.1,river,1,country_wd
Q673883,Cyprien Biyehima Kihangire,Cipriano Biyehima Kihangire,7,259,95.1,human,2,birth_death_wd|citizenship_wd
Q7877633,Uganda Under-19 cricket team,Uganda national under-19 cricket team,7,263,95.1,cricket team,2,country_wd|keyword_title
Q1106804,Coffee Kakira SC,Coffee United SC,6,478,95.1,"association football club, sports club",1,country_wd
Q3739448,Nyole,Nyole language (Uganda),6,455,95.1,"language, modern language",2,country_wd|keyword_title
Q3851994,Matt Bish,Matt Bish,6,437,95.1,human,2,birth_death_wd|citizenship_wd
Q6404035,Kibiro,Kibiro,6,469,95.1,village,1,country_wd
Q104698321,Terego District,Terego District,5,1150,95.1,administrative territorial entity,1,country_wd
Q24907953,Lira University,Lira University,5,1167,95.1,university,1,country_wd
Q3974755,transport in Uganda,Transport in Uganda,5,1139,95.1,transport by country or region,2,country_wd|keyword_title
Q4790358,Lugogo River,Lugogo River,8,145,95.0,"river, stream",1,country_wd
Q3885838,Bundibugyo Airport,Bundibugyo Airport,7,247,95.0,airport,1,country_wd
Q4357107,Judith Ayaa,Judith Ayaa,6,370,95.0,human,2,birth_death_wd|citizenship_wd
Q6450897,Kyegegwa,Kyegegwa,6,372,95.0,human settlement,1,country_wd
Q111678611,climate change in Uganda,Climate change in Uganda,5,1037,95.0,climate change by country or territory,2,country_wd|keyword_title
Q2609208,Uganda at the Commonwealth Games,Uganda at the Commonwealth Games,5,981,95.0,Commonwealth Games delegation,2,country_wd|keyword_title
Q43885547,Catherine Nyongesa,Catherine Nyongesa,5,972,95.0,human,1,birth_death_wd
Q6434053,Kotido Airport,Kotido Airport,8,137,94.9,airport,1,country_wd
Q10844841,Adjumani Airport,Adjumani Airport,7,208,94.9,airport,1,country_wd
Q5471875,Fort Portal Airport,Fort Portal Airport,7,202,94.9,airport,1,country_wd
Q16234005,Brian Masaba,Brian Masaba,6,339,94.9,human,2,birth_death_wd|citizenship_wd
Q35732333,Lake Kachera,Lake Kachera,6,367,94.9,lake,1,country_wd
Q109262723,2021 Uganda bombings,2021 Uganda bombings,5,808,94.9,terrorist attack,2,country_wd|keyword_title
Q4668961,Abraham Kiplimo,Abraham Kiplimo,7,193,94.8,human,2,birth_death_wd|citizenship_wd
Q5221774,Daphrose Gahakwa,Daphrose Gahakwa,7,183,94.8,human,1,birth_death_wd
Q1023287,2000 CECAFA Cup,2000 CECAFA Cup,6,284,94.8,"CECAFA Cup, sports season",1,country_wd
Q60169391,Sala Senkayi,Sala Senkayi,6,312,94.8,human,1,birth_death_wd
Q6693037,Ngora,Ngora,6,316,94.8,human settlement,1,country_wd
Q1023302,2012 CECAFA Cup,2012 CECAFA Cup,5,725,94.8,sports season,1,country_wd
Q16587973,Perry Petty,Perry Petty,5,727,94.8,human,1,citizenship_wd
Q3200300,Kuku,Kuku dialect,5,764,94.8,language,1,country_wd
Q11689929,Charles Lubulwa,Charles Lubulwa,7,168,94.7,human,2,birth_death_wd|citizenship_wd
Q35999816,Stella Ford Mugabo,Stella Ford Mugabo,7,165,94.7,human,1,birth_death_wd
