qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q64799833,,2,Mto Kaigota,650,0.0,0,,True
Q64799835,,2,Mto Kaitabahuma,650,0.0,0,,True
Q64799837,,2,Mto Kaitambwe,650,0.0,0,,True
Q64799841,,2,Mto Kalyonpalala,650,0.0,0,,True
Q64800016,,2,Mto Kizimwa,650,0.0,0,,True
Q64800019,,2,Mto Kyabinyindo,650,0.0,0,,True
Q64800021,,2,Mto Kyantemere,650,0.0,0,,True
Q64800023,,2,Mto Kyetindo,650,0.0,0,,True
Q64805060,,2,Mto Musiki,650,0.0,0,,True
Q64805164,,2,Mto Musoma,648,0.0,0,,True
Q64805309,,2,Mto Nakabingo,650,0.0,0,,True
Q64805361,,2,Mto Nakafunyo,650,0.0,0,,True
Q64805417,,2,Mto Nakasimbi,650,0.0,0,,True
Q64805485,,2,Mto Nakibete,650,0.0,0,,True
Q64805531,,2,Mto Namosore,650,0.0,0,,True
Q64805579,,2,Mto Nasembe,650,0.0,0,,True
Q64809098,,2,Mto Ntoma (Masindi),689,0.0,0,,True
Q64809281,,2,Mto Nyabalingwa,650,0.0,0,,True
Q64809284,,2,Mto Nyabigata,650,0.0,0,,True
Q64809285,,2,Mto Nyabigoma,650,0.0,0,,True
Q64809287,,2,Mto Nyabirago (Masindi),650,0.0,0,,True
Q64809295,,2,Mto Nyabisabo,650,0.0,0,,True
Q64809296,,2,Mto Nyabisojo,650,0.0,0,,True
Q64781854,,2,Mto Nyabitungu,653,0.0,0,,True
Q64781856,,2,Mto Nyabubira,653,0.0,0,,True
Q64781863,,2,Mto Nyabukara,653,0.0,0,,True
Q64781865,,2,Mto Nyabunigi,653,0.0,0,,True
Q64781869,,2,Mto Nyabunimbo,653,0.0,0,,True
Q64781892,,2,Mto Nyaitale,653,0.0,0,,True
Q64809529,,2,Mto Nyakagzi,650,0.0,0,,True
Q64809542,,2,Mto Nyakajunjo,650,0.0,0,,True
Q64809557,,2,Mto Nyakasenyi (Masindi),650,0.0,0,,True
Q64822902,,2,Mto Nyakisharara,650,0.0,0,,True
Q64809655,,2,Mto Nyakotogo,650,0.0,0,,True
Q64809680,,2,Mto Nyamiringa,650,0.0,0,,True
Q64809762,,2,Mto Nyamizi (Masindi),650,0.0,0,,True
Q64809898,,2,Mto Nyampunu,650,0.0,0,,True
Q64809901,,2,Mto Nyamulula,650,0.0,0,,True
Q64809913,,2,Mto Nyangabya,650,0.0,0,,True
Q64809916,,2,Mto Nyansonko,650,0.0,0,,True
Q64809931,Nyarunkoizi,2,Mto Nyarunkoizi,688,0.0,0,,True
Q64810058,,2,Mto Sambiye (Masindi),650,0.0,0,,True
Q64810070,,2,Mto Sambiyu,650,0.0,0,,True
Q64810123,,2,Mto Siba (Masindi),650,0.0,0,,True
Q65096095,,2,Mto Ibalya,650,0.0,0,,True
Q65096098,,2,Mto Ihihizo,650,0.0,0,,True
Q64841597,,2,Mto Irumba,651,0.0,0,,True
Q65096100,,2,Mto Ishaya,650,0.0,0,,True
Q65096101,,2,Mto Itama (Uganda),650,0.0,0,,True
Q64841599,,2,Mto Ivare,653,0.0,0,,True
Q65038894,,2,Mto Kabaga (Uganda),653,0.0,0,,True
Q64990966,,2,Mto Kabiseke,656,0.0,0,,True
Q64841600,,2,Mto Kachingu,653,0.0,0,,True
Q64841601,,2,Mto Kafunzo (Ntungamo),679,0.0,0,,True
Q64991059,,2,Mto Kafunzo (Rukungiri),656,0.0,0,,True
Q64991082,,2,Mto Kahengye,656,0.0,0,,True
Q65038919,,2,Mto Kahiro,653,0.0,0,,True
Q65038924,,2,Mto Kaisunga,653,0.0,0,,True
Q65038934,,2,Mto Kakinga (Kamwenge),653,0.0,0,,True
Q64841603,,2,Mto Kakura (Uganda),653,0.0,0,,True
Q64841606,,2,Mto Kamira (Ntungamo),653,0.0,0,,True
Q65039256,,2,Mto Kitengeto,690,0.0,0,,True
Q65039310,,2,Mto Kizikibi (Kamwenge),653,0.0,0,,True
Q64991158,,2,Mto Kyabamba,656,0.0,0,,True
Q64841609,,2,Mto Kyangara,653,0.0,0,,True
Q65039389,,2,Mto Kyarutanga,653,0.0,0,,True
Q65039450,,2,Mto Kyoga,653,0.0,0,,True
Q64991171,,2,Mto Kyomela,656,0.0,0,,True
Q65096115,,2,Mto Mashakwe,650,0.0,0,,True
Q65096116,,2,Mto Matanda (Uganda),650,0.0,0,,True
Q64841611,,2,Mto Matimba (Uganda),653,0.0,0,,True
Q65096117,,2,Mto Mbwa,650,0.0,0,,True
Q65039577,,2,Mto Mpanga (Kamwenge),690,0.0,0,,True
Q65039630,,2,Mto Mukakerre,653,0.0,0,,True
Q65039655,,2,Mto Musarre,653,0.0,0,,True
Q65039682,,2,Mto Mutamba (Uganda),653,0.0,0,,True
Q64991183,,2,Mto Nchwera,656,0.0,0,,True
Q64841614,,2,Mto Nechianza,653,0.0,0,,True
Q65039730,,2,Mto Nkurungu,690,0.0,0,,True
Q65096118,,2,Mto Nsanji (Uganda),650,0.0,0,,True
Q65096121,,2,Mto Ntabagwe,650,0.0,0,,True
Q64991215,,2,Mto Ntunga (Rukungiri),656,0.0,0,,True
Q65039784,,2,Mto Nyabaganga,653,0.0,0,,True
Q64841615,,2,Mto Nyabugongi,653,0.0,0,,True
Q65039796,,2,Mto Nyakasana,653,0.0,0,,True
Q64841618,,2,Mto Nyaluhanga,653,0.0,0,,True
Q65039834,,2,Mto Nyamawaki,653,0.0,0,,True
Q65039848,,2,Mto Nyamuswiga,653,0.0,0,,True
Q64841620,,2,Mto Omianza,653,0.0,0,,True
Q64841623,,2,Mto Omurkango,653,0.0,0,,True
Q64810292,,2,Mto Wabikoba,650,0.0,0,,True
Q64810303,,2,Mto Wagawaga,650,0.0,0,,True
Q64810328,,2,Mto Waiga (Masindi),650,0.0,0,,True
Q64810419,,2,Mto Wairingo,650,0.0,0,,True
Q65073925,Butebi,2,"Butebi, Uganda",524,3727.0,0,14.1,True
Q64799394,,2,Mto Ibohe,650,0.0,0,,True
Q64799407,,2,Mto Ichwabitengo,650,0.0,0,,True
Q64782268,Igasa,2,Mto Igasa,691,0.0,0,,True
Q64799422,,2,Mto Itongo,650,0.0,0,,True
Q64799533,,2,Mto Kabagarama (Masindi),650,0.0,0,,True
Q64782291,,2,Mto Kaicokaga,691,0.0,0,,True
Q64782298,,2,Mto Karusura,691,0.0,0,,True
Q64782300,,2,Mto Katehi,691,0.0,0,,True
Q64782308,,2,Mto Kisera,691,0.0,0,,True
Q64782311,,2,Mto Koibokasa,691,0.0,0,,True
Q64782320,,2,Mto Mukagugu,691,0.0,0,,True
Q64782322,Makumiri,2,Mto Mukumiri,691,0.0,0,,True
Q64782330,,2,Mto Nakabiri,691,0.0,0,,True
Q64781949,,2,Mto Nansimbi,671,0.0,0,,True
Q65096122,,2,Mto Ntengyere,650,0.0,0,,True
Q65589293,,2,Mto Nyabisheke (Uganda),514,0.0,0,,True
Q65589294,,2,Mto Nyabitadariki,514,0.0,0,,True
Q64782333,,2,Mto Nyabuzinge,691,0.0,0,,True
Q64782337,,2,Mto Nyakaija,691,0.0,0,,True
Q64781904,,2,Mto Nyakanuku,653,0.0,0,,True
Q65589297,,2,Mto Nyakasarara,514,0.0,0,,True
Q64781909,,2,Mto Nyakaterre,653,0.0,0,,True
Q64781912,,2,Mto Nyakiira,653,0.0,0,,True
Q64781915,,2,Mto Nyakisi,653,0.0,0,,True
Q64782339,,2,Mto Nyamahwa,691,0.0,0,,True
Q65589298,,2,Mto Nyamasojo,514,0.0,0,,True
Q64781921,,2,Mto Nyamisole,653,0.0,0,,True
Q64781926,,2,Mto Nyamuganywa,653,0.0,0,,True
Q64781931,,2,Mto Nyamugayo,653,0.0,0,,True
Q64781934,,2,Mto Nyamugomba,653,0.0,0,,True
Q64781938,,2,Mto Nyamukisa,653,0.0,0,,True
Q65039861,,2,Mto Nyandagura,653,0.0,0,,True
Q64781953,,2,Mto Nyankongoro,653,0.0,0,,True
Q65039878,,2,Mto Nyansura,653,0.0,0,,True
Q64781961,,2,Mto Nyantabwoma,653,0.0,0,,True
Q65589300,,2,Mto Nyanuba,514,0.0,0,,True
Q64781965,,2,Mto Nyaruswa,653,0.0,0,,True
Q65589301,,2,Mto Nyarutegura,514,0.0,0,,True
Q64781970,,2,Mto Nyatonga,653,0.0,0,,True
Q64781972,,2,Mto Nyaziba,653,0.0,0,,True
Q64781976,,2,Mto Nywankobo,653,0.0,0,,True
Q64782132,,2,Mto Piripa,651,0.0,0,,True
Q64782173,,2,Mto Sebitoli,653,0.0,0,,True
Q65039942,,2,Mto Tiguhonoka,653,0.0,0,,True
Q64782178,,2,Mto Waigabu,653,0.0,0,,True
Q65039959,,2,Mto Zinga (Uganda),653,0.0,0,,True
Q65557200,,2,Mto Mukumbuli,514,0.0,0,,True
Q65557201,,2,Mto Musabira,514,0.0,0,,True
Q65557204,,2,Mto Nakazige,514,0.0,0,,True
Q65557207,,2,Mto Nyabirogo,514,0.0,0,,True
Q65557208,,2,Mto Nyakabale (Kyenjojo),514,0.0,0,,True
Q65588929,,2,Mto Itulwe,511,0.0,0,,True
Q65589219,,2,Mto Kabagole,514,0.0,0,,True
Q65588999,,2,Mto Kabimba,514,0.0,0,,True
Q65588969,,2,Mto Kabobo (Ibanda),508,0.0,0,,True
Q65589221,Kachumbiro River,2,Mto Kachumbiro,514,0.0,0,,True
Q65589222,,2,Mto Kagaye,514,0.0,0,,True
Q65588931,,2,Mto Kahuru (Buliisa),509,0.0,0,,True
Q65588973,,2,Mto Kakinga (Ibanda),508,0.0,0,,True
Q65589002,,2,Mto Kyabaganda,514,0.0,0,,True
Q65589229,,2,Mto Kyawanyana,514,0.0,0,,True
Q65588976,,2,Mto Kyebonekiri,508,0.0,0,,True
Q65589232,,2,Mto Mbuga (Kiruhura),514,0.0,0,,True
Q65589004,,2,Mto Mishumba,514,0.0,0,,True
Q65589005,,2,Mto Muhurubuki,558,0.0,0,,True
Q65589286,,2,Mto Mukigaga,514,0.0,0,,True
Q65589287,,2,Mto Musalasala,514,0.0,0,,True
Q65588939,Muunga,2,Mto Muunga (Uganda),549,0.0,0,,True
Q65589288,,2,Mto Namato (Uganda),514,0.0,0,,True
Q65588943,,2,Mto Ngazi,511,0.0,0,,True
Q65557216,,2,Mto Nyakabya,514,0.0,0,,True
Q65589006,,2,Mto Nyakaguru,514,0.0,0,,True
Q65557221,,2,Mto Nyakakoko,514,0.0,0,,True
Q65557224,,2,Mto Nyakibogora,514,0.0,0,,True
Q65557227,,2,Mto Nyakibuguta,514,0.0,0,,True
Q65588977,,2,Mto Nyakihanga (Ibanda),508,0.0,0,,True
Q65557231,,2,Mto Nyakiro,514,0.0,0,,True
Q65557236,,2,Mto Nyakitunga,514,0.0,0,,True
Q65557246,,2,Mto Nyakwisi,514,0.0,0,,True
Q65557255,,2,Mto Nyambiriko,514,0.0,0,,True
Q65588985,,2,Mto Nyamigogo (Uganda),508,0.0,0,,True
Q65557258,,2,Mto Nyamirumiko,514,0.0,0,,True
Q65557266,Nyamugamba,2,Mto Nyamugamba,514,0.0,0,,True
Q65557269,,2,Mto Nyamujogonoki,514,0.0,0,,True
Q65588945,,2,Mto Nyamukuta,573,0.0,0,,True
Q65557273,,2,Mto Nyamulagura,514,0.0,0,,True
Q65557275,,2,Mto Nyamuzaha,514,0.0,0,,True
Q65557280,,2,Mto Nyankimba,514,0.0,0,,True
Q65557283,,2,Mto Nyansimbe,514,0.0,0,,True
Q65589007,,2,Mto Nyarugona,514,0.0,0,,True
Q65588987,,2,Mto Orutunga,508,0.0,0,,True
Q65588988,,2,Mto Oruyubu,508,0.0,0,,True
Q65588947,,2,Mto Sambiye (Buliisa),575,0.0,0,,True
Q65557287,,2,Mto Sisa (Kyenjojo),514,0.0,0,,True
Q65588951,,2,Mto Waisoke,573,0.0,0,,True
Q65557148,,2,Mto Hondwa (Uganda),514,0.0,0,,True
Q65557151,,2,Mto Kagensa,514,0.0,0,,True
Q65557155,,2,Mto Kajumwa,514,0.0,0,,True
Q65326690,Lake Nyamunuka,2,Ziwa Nyamunuka,400,0.0,0,,True
Q65557157,,2,Mto Kakomero,514,0.0,0,,True
Q65557158,,2,Mto Kamirabalimbo,514,0.0,0,,True
Q65557159,,2,Mto Kamirabara,514,0.0,0,,True
Q65557176,,2,Mto Kiyanja (Kyenjojo),514,0.0,0,,True
Q65557178,,2,Mto Kyankorogo,514,0.0,0,,True
Q65557179,,2,Mto Kyasa,514,0.0,0,,True
Q65557181,,2,Mto Kyeza,514,0.0,0,,True
Q65557193,,2,Mto Mirinchwi,514,0.0,0,,True
Q65557194,,2,Mto Muchwamba,514,0.0,0,,True
Q65557195,,2,Mto Mugaju,514,0.0,0,,True
Q65557198,,2,Mto Mukonda (Kyenjojo),514,0.0,0,,True
Q65953612,,2,Mto Itojo,511,0.0,0,,True
Q65953956,,2,Mto Kabiso,511,0.0,0,,True
Q65953701,Kafu,2,Mto Kafu (Rubirizi),514,0.0,0,,True
Q65953703,,2,Mto Kakali,514,0.0,0,,True
Q65953626,,2,Mto Kakogo,511,0.0,0,,True
Q65953634,Kasaiga,2,Mto Kasaiga,549,0.0,0,,True
Q65953406,,2,Mto Kitera,514,0.0,0,,True
Q65953971,,2,Mto Kyahenda,511,0.0,0,,True
Q65953408,,2,Mto Kyawampuro,514,0.0,0,,True
Q65953781,,2,Mto Mihbyo,514,0.0,0,,True
Q65954091,,2,Mto Mijera,508,0.0,0,,True
Q65953797,,2,Mto Monjera,514,0.0,0,,True
Q65953818,,2,Mto Mpanga (Rubirizi),514,0.0,0,,True
Q65953644,,2,Mto Mugidi,511,0.0,0,,True
Q65953977,,2,Mto Muyanga (Buhweju),511,0.0,0,,True
Q65954092,,2,Mto Nchwezi,508,0.0,0,,True
Q65954067,,2,Mto Ndurumo (Uganda),511,0.0,0,,True
Q65953672,,2,Mto Ngisi,511,0.0,0,,True
Q65953871,,2,Mto Ngoro (Uganda),514,0.0,0,,True
Q65953409,,2,Mto Nkonge (Uganda),514,0.0,0,,True
Q65953673,,2,Mto Nyabituju,511,0.0,0,,True
Q65953674,,2,Mto Nyaburogo,511,0.0,0,,True
Q65953675,,2,Mto Nyabusokoma,511,0.0,0,,True
Q65954068,,2,Mto Nyagoma,511,0.0,0,,True
Q65953413,,2,Mto Nyamasekere,514,0.0,0,,True
Q65953678,,2,Mto Nyamihwa,511,0.0,0,,True
Q65953898,,2,Mto Nyamweru (Rubirizi),561,0.0,0,,True
Q65953415,,2,Mto Nyansori,514,0.0,0,,True
Q65947048,,2,Mto Titi (Uganda),523,0.0,0,,True
Q65966188,,2,Mto Kafauta,558,0.0,0,,True
Q66123434,,2,Mto Kafuwaluwa,510,0.0,0,,True
Q65966190,,2,Mto Kagonjo,508,0.0,0,,True
Q65966191,,2,Mto Kairira,508,0.0,0,,True
Q66119649,,2,Mto Kamalenge (Uganda),513,0.0,0,,True
Q66119653,,2,Mto Kamamba (Uganda),513,0.0,0,,True
Q66133956,,2,Mto Kinyanyo,510,0.0,0,,True
Q66134014,,2,Mto Kitambwa,510,0.0,0,,True
Q66134020,,2,Mto Kitanti,510,0.0,0,,True
Q65966207,Kitokolo,2,Mto Kitokolo,508,0.0,0,,True
Q66134025,,2,Mto Kiwembo,510,0.0,0,,True
Q66119682,,2,Mto Kiye (Mubende),513,0.0,0,,True
Q65966208,,2,Mto Kizinda,508,0.0,0,,True
Q65966209,,2,Mto Kyabalende,508,0.0,0,,True
Q66134028,,2,Mto Kyambade,510,0.0,0,,True
Q65966213,,2,Mto Kyamunwe,558,0.0,0,,True
Q66134036,,2,Mto Kyeruza,510,0.0,0,,True
Q65966216,,2,Mto Kyogo,508,0.0,0,,True
Q66134099,,2,Mto Matumbwe,510,0.0,0,,True
Q65966734,,2,Mto Mazilmaka,508,0.0,0,,True
Q65966735,,2,Mto Mobugwe,508,0.0,0,,True
Q66134578,,2,Mto Mpwa,510,0.0,0,,True
Q65966736,,2,Mto Mubeya,558,0.0,0,,True
Q66119698,,2,Mto Mugaja,513,0.0,0,,True
Q65966739,,2,Mto Musamya,600,0.0,0,,True
Q65966742,,2,Mto Mutanzige,508,0.0,0,,True
Q65966745,,2,Mto Muutwe,508,0.0,0,,True
Q66119701,,2,Mto Muzinda,513,0.0,0,,True
Q66134580,,2,Mto Mwola,510,0.0,0,,True
Q65966746,,2,Mto Naava,508,0.0,0,,True
Q66119704,,2,Mto Nabakazi,513,0.0,0,,True
Q66134581,,2,Mto Nabangobe,510,0.0,0,,True
Q66119708,,2,Mto Nabisisi,513,0.0,0,,True
Q66134584,,2,Mto Nabiyagi,510,0.0,0,,True
Q66134585,,2,Mto Nabulamba,510,0.0,0,,True
Q66134587,,2,Mto Nakabube,510,0.0,0,,True
Q66134588,,2,Mto Nakalaga,510,0.0,0,,True
Q66134593,,2,Mto Nakanya,510,0.0,0,,True
Q66134594,,2,Mto Nakasagazi,510,0.0,0,,True
Q66134595,,2,Mto Nakatutire,510,0.0,0,,True
Q65966749,,2,Mto Nakawali,508,0.0,0,,True
Q65966750,,2,Mto Nakibengo,558,0.0,0,,True
Q65966752,,2,Mto Nakibuli,508,0.0,0,,True
Q65966753,,2,Mto Nakimbolede,508,0.0,0,,True
Q66134597,,2,Mto Nakingu,510,0.0,0,,True
Q66119712,,2,Mto Namwasa,513,0.0,0,,True
Q65954071,,2,Mto Nyungu (Uganda),511,0.0,0,,True
Q65953918,,2,Mto Tiama (Uganda),514,0.0,0,,True
Q66119716,,2,Mto Tyabira,513,0.0,0,,True
Q66119719,,2,Mto Wabirombe,513,0.0,0,,True
Q66088120,Hema,2,Mto Hema,648,0.0,0,,True
Q66214823,,2,Mto Kabale (Nakaseke),516,0.0,0,,True
Q66103145,,2,Mto Kabatakumi,508,0.0,0,,True
Q66088123,,2,Mto Kabikokwa,650,0.0,0,,True
Q66088126,,2,Mto Kadebede (Kibaale),650,0.0,0,,True
Q66103383,,2,Mto Kagaga (Lyantonde),517,0.0,0,,True
Q66103765,,2,Mto Kagembe,513,0.0,0,,True
Q66103278,,2,Mto Kagoye (Luweero),511,0.0,0,,True
Q66088130,,2,Mto Kahomba (Uganda),650,0.0,0,,True
Q66088131,,2,Mto Kajubia,650,0.0,0,,True
Q66088132,,2,Mto Kakagusa,650,0.0,0,,True
Q66088134,,2,Mto Kamira (Kibaale),650,0.0,0,,True
Q66103801,,2,Mto Kinyambala,513,0.0,0,,True
Q66095778,,2,Mto Masagi,650,0.0,0,,True
Q66095781,,2,Mto Masiba,650,0.0,0,,True
Q66103825,,2,Mto Mate (Uganda),513,0.0,0,,True
Q66103843,,2,Mto Mayanja Waswa,513,0.0,0,,True
Q66095782,,2,Mto Mbaya (Uganda),650,0.0,0,,True
Q66095784,,2,Mto Miginga,650,0.0,0,,True
Q66095785,,2,Mto Mpamba (Uganda),650,0.0,0,,True
Q66103442,,2,Mto Mugogo (Uganda),519,0.0,0,,True
Q66103850,,2,Mto Mugoja,513,0.0,0,,True
Q66103618,,2,Mto Mujuzi,560,0.0,0,,True
Q66095786,,2,Mto Musega,650,0.0,0,,True
Q66095787,,2,Mto Mususu (Uganda),650,0.0,0,,True
Q66095789,,2,Mto Mutungulu (Uganda),650,0.0,0,,True
Q66103870,,2,Mto Muyobozi,513,0.0,0,,True
Q66095793,,2,Mto Nabiko,650,0.0,0,,True
Q66095796,,2,Mto Nabisayi,650,0.0,0,,True
Q66095800,,2,Mto Nabisonko,650,0.0,0,,True
Q66134600,,2,Mto Nakiyanja,510,0.0,0,,True
Q66134605,,2,Mto Nakkumbo,510,0.0,0,,True
Q66134613,,2,Mto Namamiya,510,0.0,0,,True
Q66134614,,2,Mto Namanve,510,0.0,0,,True
Q66134619,,2,Mto Namatta,510,0.0,0,,True
Q66134625,,2,Mto Namboga,510,0.0,0,,True
Q66134626,,2,Mto Namfuko,510,0.0,0,,True
Q66134628,,2,Mto Namokomo,510,0.0,0,,True
Q66134630,,2,Mto Namuntu,510,0.0,0,,True
Q66134633,,2,Mto Namuzingole,510,0.0,0,,True
Q66134634,,2,Mto Namyoya,510,0.0,0,,True
Q66134636,,2,Mto Nanyonga,560,0.0,0,,True
Q66134641,,2,Mto Natonka,510,0.0,0,,True
Q66134654,,2,Mto Natyaba,510,0.0,0,,True
Q66134666,,2,Mto Njogezi,510,0.0,0,,True
Q66134684,,2,Mto Nsomere,510,0.0,0,,True
Q66134696,,2,Mto Ntakasukwa,510,0.0,0,,True
Q66134743,,2,Mto Wabuyimba,510,0.0,0,,True
Q66134757,,2,Mto Wadola,510,0.0,0,,True
Q66134802,,2,Mto Zirimiti,510,0.0,0,,True
Q66119607,,2,Mto Kabale (Mubende),513,0.0,0,,True
Q66219676,,2,Mto Kabale (Rakai),507,0.0,0,,True
Q66119611,,2,Mto Kabalu,513,0.0,0,,True
Q66119619,,2,Mto Kabolokota (Mubende),513,0.0,0,,True
Q66214944,,2,Mto Kabugabuga (Nakaseke),516,0.0,0,,True
Q66119624,,2,Mto Kachungiro,513,0.0,0,,True
Q66119628,,2,Mto Kageye (Mubende),511,0.0,0,,True
Q66219806,,2,Mto Kagonga,507,0.0,0,,True
Q66214996,,2,Mto Kagoye (Nakaseke),516,0.0,0,,True
Q66216263,,2,Mto Kakomo,525,0.0,0,,True
Q66220726,,2,Mto Kaku (Uganda),531,0.0,0,,True
Q66119645,,2,Mto Kakumiro,513,0.0,0,,True
Q66119546,,2,Mto Kalungi (Mpigi),505,0.0,0,,True
Q66216335,,2,Mto Kambu (Uganda),525,0.0,0,,True
Q66215235,,2,Mto Kyakabugumire,516,0.0,0,,True
Q66215261,,2,Mto Kyewama,516,0.0,0,,True
Q66215305,,2,Mto Mudagado,516,0.0,0,,True
Q66222484,,2,Mto Muguswa,507,0.0,0,,True
Q66217838,,2,Mto Mukana (Nakasongola),525,0.0,0,,True
Q66217994,,2,Mto Mukote,525,0.0,0,,True
Q66215333,,2,Mto Mulika (Uganda),516,0.0,0,,True
Q66222527,,2,Mto Mutaba,507,0.0,0,,True
Q66222564,,2,Mto Muzira,507,0.0,0,,True
Q66119512,,2,Mto Nabajegele,513,0.0,0,,True
Q66215388,,2,Mto Nabisembe,516,0.0,0,,True
Q66215411,,2,Mto Nabisogyo,516,0.0,0,,True
Q66095803,,2,Mto Nabutondo,650,0.0,0,,True
Q66119517,,2,Mto Nakatongoli,513,0.0,0,,True
Q66218016,,2,Mto Nakazaha,525,0.0,0,,True
Q66119566,,2,Mto Nakietema,507,0.0,0,,True
Q66095806,,2,Mto Nakigezi,650,0.0,0,,True
Q66103631,,2,Mto Nakitondo,510,0.0,0,,True
Q66215437,,2,Mto Nalugaga,516,0.0,0,,True
Q66119569,,2,Mto Namaya (Uganda),507,0.0,0,,True
Q66218043,,2,Mto Nampera (Uganda),525,0.0,0,,True
Q66095808,,2,Mto Namposo,650,0.0,0,,True
Q66103305,,2,Mto Namunyaga,513,0.0,0,,True
Q66218568,,2,Mto Namwanga,525,0.0,0,,True
Q66119520,,2,Mto Nana (Uganda),513,0.0,0,,True
Q66103308,,2,Mto Nayasandeku,513,0.0,0,,True
Q66218134,,2,Mto Ndala (Uganda),525,0.0,0,,True
Q66119524,,2,Mto Nyanzi (Uganda),513,0.0,0,,True
Q66095817,,2,Mto Orichinga,650,0.0,0,,True
Q66218290,,2,Mto Sangula (Uganda),525,0.0,0,,True
Q66119527,,2,Mto Sikyogere,513,0.0,0,,True
Q66215462,,2,Mto Towa (Uganda),516,0.0,0,,True
Q66218424,,2,Mto Wabigoli,525,0.0,0,,True
Q66218457,,2,Mto Wabitosi,525,0.0,0,,True
Q66218485,,2,Mto Waimwe,525,0.0,0,,True
Q66215516,,2,Mto Zambi (Uganda),516,0.0,0,,True
Q66311025,,2,Mto Galagala,430,0.0,0,,True
Q66305415,,2,Mto Kabona (Uganda),517,0.0,0,,True
Q66305421,,2,Mto Kabuye (Uganda),517,0.0,0,,True
Q66305505,,2,Mto Kakira,510,0.0,0,,True
Q66305508,,2,Mto Kaliddubi,510,0.0,0,,True
Q65967287,,2,Mto Kurira,560,0.0,0,,True
Q66305550,,2,Mto Kyengera,510,0.0,0,,True
Q66305464,,2,Mto Mitima,519,0.0,0,,True
Q66305558,,2,Mto Mpulidekamenya,510,0.0,0,,True
Q65967250,,2,Mto Nabajuzi,528,0.0,0,,True
Q66222608,,2,Mto Nakafunju,507,0.0,0,,True
Q66305562,,2,Mto Nakalongosa,510,0.0,0,,True
Q66222651,,2,Mto Nakanyerera,507,0.0,0,,True
Q65967253,,2,Mto Nakayiba,528,0.0,0,,True
Q66305566,,2,Mto Nakidudumo,510,0.0,0,,True
Q66305568,,2,Mto Nakindiba,510,0.0,0,,True
Q65966755,,2,Mto Nakinyogoga,558,0.0,0,,True
Q65966756,,2,Mto Nakiza,558,0.0,0,,True
Q65966758,,2,Mto Nakulusuga,508,0.0,0,,True
Q66305573,,2,Mto Nakyeke,510,0.0,0,,True
Q65966760,,2,Mto Nakyeyendo,508,0.0,0,,True
Q66305576,,2,Mto Naluboga,510,0.0,0,,True
Q66222697,,2,Mto Naludugavu,507,0.0,0,,True
Q66305586,,2,Mto Nalukolongo,510,0.0,0,,True
Q66305588,,2,Mto Namagombe,510,0.0,0,,True
Q65966788,,2,Mto Namawundo,510,0.0,0,,True
Q65966789,,2,Mto Nampewo,510,0.0,0,,True
Q66305590,,2,Mto Namugambwa,510,0.0,0,,True
Q65966792,,2,Mto Namunda,560,0.0,0,,True
Q65966794,,2,Mto Namunyomba,510,0.0,0,,True
Q65966796,,2,Mto Namunywa,560,0.0,0,,True
Q65966800,,2,Mto Namyena,510,0.0,0,,True
Q65966803,,2,Mto Nanti,510,0.0,0,,True
Q66222804,,2,Mto Naruzinna,570,0.0,0,,True
Q66305591,,2,Mto Nasere,510,0.0,0,,True
Q65966805,,2,Mto Nawataka,510,0.0,0,,True
Q65966806,,2,Mto Nazinjenje,510,0.0,0,,True
Q65966809,,2,Mto Ndabozi,510,0.0,0,,True
Q65966810,,2,Mto Nkinze,510,0.0,0,,True
Q65966815,,2,Mto Nkuse,510,0.0,0,,True
Q66305597,,2,Mto Nokazi,510,0.0,0,,True
Q66305602,,2,Mto Nsawa,510,0.0,0,,True
Q66305606,,2,Mto Nyanjerade,510,0.0,0,,True
Q66305609,,2,Mto Sekituule,510,0.0,0,,True
Q66305610,,2,Mto Senjovu,510,0.0,0,,True
Q66305613,,2,Mto Serinyabi,510,0.0,0,,True
Q66305621,,2,Mto Tugavune,510,0.0,0,,True
Q66305625,,2,Mto Tuyanyi,510,0.0,0,,True
Q66305634,,2,Mto Wabikere,510,0.0,0,,True
Q66305636,,2,Mto Wabisaki,510,0.0,0,,True
Q66002680,,2,Mto Jugula,603,0.0,0,,True
Q66018403,,2,Mto Kabuka (Uganda),513,0.0,0,,True
Q65946892,,2,Mto Kadandali,523,0.0,0,,True
Q66018411,Kafu,2,Mto Kafu (Kalungu),561,0.0,0,,True
Q66018426,,2,Mto Kakinga (Kiboga),510,0.0,0,,True
Q65946921,,2,Mto Kakwata,523,0.0,0,,True
Q66018520,,2,Mto Kitumbi,522,0.0,0,,True
Q66018431,,2,Mto Kivu (Uganda),510,0.0,0,,True
Q66002887,,2,Mto Kiwuunya,513,0.0,0,,True
Q66002936,,2,Mto Kyabatola,513,0.0,0,,True
Q65946936,,2,Mto Kyabirinkamba,523,0.0,0,,True
Q65946942,,2,Mto Kyankulu,523,0.0,0,,True
Q65946944,,2,Mto Kyebagira (Kiryandongo),523,0.0,0,,True
Q66002986,,2,Mto Kyetinda,646,0.0,0,,True
Q66438540,,2,Mto Manga (Uganda),429,0.0,0,,True
Q66438560,,2,Mto Maroa (Uganda),429,0.0,0,,True
