qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q42296688,Moses Kamya,2,Moses Kamya,7467,16183.0,0,46.1,False
Q42309848,Patrick Ayota,2,Patrick Ayota,7509,8065.0,0,93.1,False
Q41913590,Robert Kasande,2,Robert Kasande,2547,5892.0,0,43.2,False
Q41634603,Rubby Opio Aweri,2,Rubby Opio Aweri,3164,4648.0,0,68.1,False
Q4700611,Akena p'Ojok,2,Akena p'Ojok,7946,8901.0,0,89.3,False
Q43302089,Enid Mirembe,2,Enid Mirembe,1910,5153.0,0,37.1,True
Q43844651,June Kyakobye,2,June Kyakobye,640,1843.0,0,34.7,True
Q45380775,Kenneth Kakuru,2,Kenneth Kakuru,8790,6316.0,0,139.2,False
Q45904195,Simon Mugenyi Byabakama,2,Simon Mugenyi Byabakama,6151,6726.0,0,91.5,False
Q4726787,Alintuma Nsambu,2,Alintuma Nsambu,4971,6752.0,0,73.6,False
Q4734205,Aloi,2,Aloi,3126,6477.0,0,48.3,False
Q4747929,Amos Nzeyi,2,Amos Nzeyi,6020,56777.0,0,10.6,False
Q4780326,Apollo Kironde,2,Apollo Kironde,4895,6195.0,0,79.0,False
Q4780420,Apolo Kivebulaya,2,Apolo Kivebulaya,5286,8428.0,0,62.7,False
Q4795550,Aronda Nyakairima,2,Aronda Nyakairima,7557,8591.0,0,88.0,False
Q4859965,Absa Bank Uganda Limited,2,Absa Bank Uganda Limited,17070,21329.0,0,80.0,False
Q4871713,Battle of Mengo Hill,2,Akatyabaga k'e Mengo,26188,35996.0,0,72.8,False
Q4918001,Bishop of Uganda,2,Ekkanisa ya Uganda mu Buganda,19623,21310.0,0,92.1,False
Q47004197,Jean Sseninde,2,Jean Sseninde,3564,6570.0,0,54.2,False
Q47087871,Livingstone Mpalanyi Nkoyoyo,2,Livingstone Mpalanyi Nkoyoyo,4043,7313.0,0,55.3,False
Q48816818,Uganda Business Facilitation Centre,2,Uganda Business Facilitation Centre,6461,7203.0,0,89.7,False
Q48800989,Uganda Refinery Holding Company,2,Uganda Refinery Holding Company,3091,4203.0,0,73.5,False
Q48817219,Uganda Standard Gauge Railway,2,Uganda Standard Gauge Railway,14860,17143.0,0,86.7,False
Q4984755,Buddo hill,2,Akasozi Buddo,3973,5111.0,0,77.7,False
Q4941427,Bondo,2,"Bondo, Yuganda",135,3232.0,0,4.2,True
Q5227874,Daudi Kintu Wasajja,2,Daudi Kintu Wasajja,6321,6179.0,0,102.3,False
Q51458117,Michael Kawooya,2,MIcheal Kawooya,1099,4074.0,0,27.0,True
Q50348562,Martin Okoth Ochola,2,Martin Okoth Ochola,7541,6010.0,0,125.5,False
Q50358655,Sabiiti Muzeyi,2,Sabiiti Muzeyi,6773,7716.0,0,87.8,False
Q4997413,Bunagana,2,"Bunagana, Yuganda",142,9993.0,0,1.4,True
Q5002003,Busobya,2,Busobya,141,3757.0,0,3.8,True
Q5122454,Citibank Uganda,2,Citibank mu Uganda,4096,4951.0,0,82.7,False
Q5162939,Conservation Through Public Health,2,Conservation Through Public Health,4769,6635.0,0,71.9,False
Q5204902,DFCU Bank,2,DFCU Bank,16438,17447.0,0,94.2,False
Q5110233,Christian Upliftment School,2,Essomero lya Christian Upliftment,659,1218.0,0,54.1,True
Q5312603,Duhaga of Bunyoro,2,Duhaga owe Bunyoro,1193,4010.0,0,29.8,True
Q5333154,Ecobank Uganda,2,Ecobank Uganda,5840,6753.0,0,86.5,False
Q5380123,Entebbe Wildlife Sanctuary,2,Ekkuumiro ly'ebisolo ly'e Entebbe,458,4898.0,0,9.4,True
Q5377366,Abner Nangwale,2,Eng Abner Nangwale,1745,3735.0,0,46.7,True
Q5384668,Equity Bank Uganda,2,Equity Bank Uganda Limited,6069,11227.0,0,54.1,False
Q5423169,Ezekiel Tenywa Wako of Busoga,2,Ezekiel Tenywa Wako owa Busoga,415,4547.0,0,9.1,True
Q50581148,Magid Kagimu,2,Magid Kagimu,5273,5265.0,0,100.2,False
Q55234995,Crystal Newman,2,Crystal Newman,3102,3841.0,0,80.8,False
Q5496485,Fred Wabwire-Mangen,2,Fred Wabwire-Mangen,7642,15179.0,0,50.3,False
Q5516824,Gagawala Wambuzi,2,Gagawala Wambuzi,1844,2415.0,0,76.4,True
Q5518245,Galdino Moro Okello,2,Galdino Moro Okello,1031,1492.0,0,69.1,True
Q5580688,Goli,2,Goli,155,5599.0,0,2.8,True
Q55065041,Joseph Musanyufu,2,Joseph Musanyufu,4735,5613.0,0,84.4,False
Q55063702,NTV Uganda,2,NTV Uganda,5188,6120.0,0,84.8,False
Q55076621,Ugandan Constitutional Conference,2,Ugandan Constitutional Conference,4521,4688.0,0,96.4,False
Q54023457,Christopher Izama Madrama,2,Christopher Izama Madrama,3372,6130.0,0,55.0,False
Q5430506,Fairland University,2,Fairland University,3312,3952.0,0,83.8,False
Q5442289,Felix Onama,2,Felix Onama,7457,5939.0,0,125.6,False
Q5482091,Francis Okello,2,Francis Okello,1038,3688.0,0,28.1,True
Q5449333,Fina Bank,2,Guaranty Trust Bank (Uganda),5791,7915.0,0,73.2,False
Q5617907,Gulu Hospital,2,Gulu Hospital,6659,6548.0,0,101.7,False
Q5617911,Gulu United FC,2,Gulu United FC,12721,14277.0,0,89.1,False
Q55584445,Kaka Bagyenda,2,Kaka Bagyenda,5824,5490.0,0,106.1,False
Q55615662,Kansai Plascon FC,2,Kansai Plascon FC,3276,4240.0,0,77.3,False
Q55711376,NBS TV,2,NBS Television (Uganda),7373,9099.0,0,81.0,False
Q55624741,National Environment Management Authority of Uganda,2,National Environment Management Authority of Uganda,2983,4742.0,0,62.9,False
Q55627149,Nyamityobora FC,2,Nyamityobora FC,2633,3931.0,0,67.0,False
Q5458060,Flavia  Nabugere Munaaba,2,Omukyala Flavia Nabugere Munaaba,1167,1241.0,0,94.0,True
Q55628363,Paidha Black Angels FC,2,Paidha Black Angels FC,2980,4855.0,0,61.4,False
Q54226255,Peninnah Kabenge,2,Peninah Kabenge,6458,6782.0,0,95.2,False
Q55636454,Uganda National Records Centre and Archives,2,Uganda National Records Centre and Archives,5458,4881.0,0,111.8,False
Q56222345,Annet Nandujja,2,Annet Nandujja,3728,4497.0,0,82.9,False
Q56247899,Apio Moro,2,Apio Moro,4483,5108.0,0,87.8,False
Q56073444,Charles Kabugo,2,Charles Kabugo,4873,5290.0,0,92.1,False
Q5729756,Henry Wako Muloki,2,Henry Wako Muloki,5305,6213.0,0,85.4,False
Q56065110,Jolly Nankunda,2,Jolly Nankunda,3253,5984.0,0,54.4,False
Q5911457,Hotel Equatoria,2,Wooteri Eqatorial,2297,4001.0,0,57.4,False
Q56824717,Christine Obbo,2,Christine Obbo,3553,6672.0,0,53.3,False
Q56616505,Grace Nakibaala,2,Grace Nakibaala,1778,2828.0,0,62.9,True
Q57293372,Joseph Ssekandi,2,Joseph Ssekandi,4133,4980.0,0,83.0,False
Q56544043,Rose Clarke Nanyonga,2,Rose Clarke Nanyonga,6230,5897.0,0,105.6,False
Q56599964,Zahara Nakiyaga,2,Zahara Nakiyaga,5330,3957.0,0,134.7,False
Q59660296,Alex Ireeta,2,Alex Ireeta,5329,5006.0,0,106.5,False
Q59660435,Andrew Kajjo,2,Andrew Kajjo,466,1344.0,0,34.7,True
Q59588502,Anthony Ochaya,2,Anthony Ochaya,10742,10554.0,0,101.8,False
Q59656216,Douglas Ogada,2,Douglas Ogada,546,1506.0,0,36.3,True
Q6006376,Imperial Bank Uganda,2,Exim Bank mu Uganda,9076,9879.0,0,91.9,False
Q59880799,Fred Nalugoda,2,Fred Nalugoda,16590,9448.0,0,175.6,False
Q6006852,Imperial Royale Hotel,2,Imperial Royale Hotel,3044,3933.0,0,77.4,False
Q59777608,Irene Ikomu,2,Irene Ikomu,9129,8793.0,0,103.8,False
Q59240295,John Sentongo,2,John Sentongo,760,1857.0,0,40.9,True
Q58416633,Justine Nakagiri Ssemwanga,2,Justine Nakagiri Ssemwanga,3431,4149.0,0,82.7,False
Q59306389,Michael Nyarwa,2,Michael Nyarwa,1931,3996.0,0,48.3,True
Q60194468,Samuel Sserunkuuma,2,Samuel Sserunkuuma,2908,4323.0,0,67.3,False
Q56278235,Soroti Secondary School,2,Soroti Secondary School,5062,5400.0,0,93.7,False
Q60643201,Abigaba Cuthbert Mirembe,2,Abigaba Cuthbert Mirembe,2291,6050.0,0,37.9,False
Q60195267,George Kabuto,2,George Kabuto,860,1338.0,0,64.3,True
Q59306376,Grace Seruwagi,2,Grace Sseruwagi,1103,2474.0,0,44.6,True
Q62530124,Hudson Mukasa,2,Hudson Mukasa,7521,5427.0,0,138.6,False
Q6087896,Israel Kibirige Ssebunya,2,Israel Kibirige Ssebunya,7942,7855.0,0,101.1,False
Q6137121,James Kazini,2,James Kazini,7339,16134.0,0,45.5,False
Q6167781,Jayesh Manek,2,Jayesh Manek,2967,6344.0,0,46.8,False
Q6177088,Jemba of Buganda,2,Jemba of Buganda,2598,2979.0,0,87.2,False
Q6180892,Jeremiah Lucas Opira,2,Jeremiah Lucas Opira,4508,4000.0,0,112.7,False
Q6199486,Jimmy Adar,2,Jimmy Adar,4396,4777.0,0,92.0,False
Q6202525,Jinja Hospital,2,Jinja Hospital,3714,9049.0,0,41.0,False
Q6203904,Jjunju of Buganda,2,Jjunju of Buganda,7614,8570.0,0,88.8,False
Q6226097,Muyingo John Chrysostom,2,John Chrysestom Muyingo,8011,11568.0,0,69.3,False
Q61873226,Apollo Makubuya,2,Apollo Makubuya,5990,8063.0,0,74.3,False
Q60745744,Basil Kiiza Bataringaya,2,Basil Kiiza Bataringaya,36626,33524.0,0,109.3,False
Q60674753,Charles Kizza,2,Charles Kizza,1034,1976.0,0,52.3,True
Q60753724,CoRSU Rehabilitation Hospital,2,CoRSU Rehabilitation Hospital,5569,7069.0,0,78.8,False
Q62067246,Egunyu Janepher Nantume,2,Egunyu Janepher Nantume,6983,7256.0,0,96.2,False
Q61746869,Fik Fameica,2,Fik Fameica,5533,8011.0,0,69.1,False
Q61642687,Zaake Francis,2,Francis Zaake,5705,7689.0,0,74.2,False
Q62001035,Michael Kawooya,2,Michael Kawooya (omusawo),5559,7002.0,0,79.4,False
Q62086772,Michael Mugabi,2,Michael Mugabi,4089,5312.0,0,77.0,False
Q60760140,Peter Odhiambo,2,"Peter Odhiambo (omukubi w’ebikonde, yazaalibwa mu 1927",1065,2166.0,0,49.2,True
Q61242613,Ponsiano Ocama,2,"Ponsiano Ocama, omuwandiisi w’ebitabo",3632,4445.0,0,81.7,False
Q60752570,Sanga Moses,2,Sanga Moses,6826,6821.0,0,100.1,False
Q60741610,Yumbe General Hospital,2,Yumbe General Hospital,4936,5714.0,0,86.4,False
Q63314320,Gad Gasatura,2,Gad Gasatura,7365,5507.0,0,133.7,False
Q6318818,Juuko of Buganda,2,Jjuuko of Buganda,3049,3287.0,0,92.8,False
Q6264555,John Wilson Nattubu Tsekoko,2,John Wilson Nattubu Tsekooko,5200,4796.0,0,108.4,False
Q63110750,Michael Kabango,2,Michael Kabango,5271,4475.0,0,117.8,False
Q63040415,Michael Etyang,2,Micheal Etyang,11824,8352.0,0,141.6,False
Q62756850,Patrick Birungi,2,Patrick Birungi,6260,6329.0,0,98.9,False
Q63004552,Wilberforce Kisamba Mugerwa,2,Wilberforce Kisamba Mugerwa,9399,8616.0,0,109.1,False
Q63257287,Ali Kiiza,2,Ali Kiiza,10257,7277.0,0,141.0,False
Q63973962,Godfrey Serunkuma Lule,2,Godfrey Serunkuma Lule,15819,19672.0,0,80.4,False
Q6343815,Kabale Hospital,2,Kabale Hospital,8770,8362.0,0,104.9,False
Q6346684,Kagulu of Buganda,2,Kagulu owa Buganda,3504,3469.0,0,101.0,False
Q6349476,Kakira Sugar Works,2,Kakira Sugar Works,11332,11232.0,0,100.9,False
Q6351855,Kale Kayihura,2,Kale Kayihura,16710,14441.0,0,115.7,False
Q6354572,Kalule,2,Kalule,149,7629.0,0,2.0,True
Q6355203,Kamaanya of Buganda,2,Kamaanya owa Buganda,9452,11012.0,0,85.8,False
Q6359099,Kampala Capital City Authority,2,Kampala Capital City Authority,10314,9917.0,0,104.0,False
Q6359106,Kampala Industrial and Business Park,2,Kampala Industrial and Business Park,201,8945.0,0,2.2,True
Q6359117,Kampala Kids League,2,Kampala Kids League,1420,3756.0,0,37.8,True
Q6359132,Kampala YMCA,2,Kampala YMCA,1837,1540.0,0,119.3,True
Q6359092,Kampala-Jinja Highway,2,Kampala–Jinja Highway,8733,11175.0,0,78.1,False
Q6405941,Kiggala of Buganda,2,Kiggala of Buganda,4155,4584.0,0,90.6,False
Q6405971,Kigulu,2,"Kigulu, Kira",159,8017.0,0,2.0,True
Q6406181,Kijura,2,Kijura,132,3521.0,0,3.7,True
Q6406200,Kikagati,2,Kikagati,153,6495.0,0,2.4,True
Q6406415,Kikulwe of Buganda,2,Kikulwe owa Buganda,3026,3780.0,0,80.1,False
Q6410030,Kimbugwe of Buganda,2,Kimbugwe of Buganda,2414,2958.0,0,81.6,False
Q63249359,Odonga Otto,2,Odonga Otto,4695,5550.0,0,84.6,False
Q6379969,Kawempe Division,2,Divizoni y'e Kawempe,707,4504.0,0,15.7,True
Q6366692,Kapir Atiira,2,Kapir Atiira,132,3936.0,0,3.4,True
Q6374012,Kasanje,2,Kasanje,131,3000.0,0,4.4,True
Q6375953,Kateregga of Buganda,2,Kateregga of Buganda,5727,6183.0,0,92.6,False
Q6380577,Kayima of Buganda,2,Kayima owa Buganda,2059,2517.0,0,81.8,False
Q6414662,Kipoi Tonny Nsubuga,2,Kipoi Tonny Nsubuga,5696,6522.0,0,87.3,False
Q6415316,Kirinnya,2,Kirinnya,155,10468.0,0,1.5,True
Q6416739,Kisizi,2,Kisiizi,169,9688.0,0,1.7,True
Q6418972,Kiyimba of Buganda,2,Kiyimba owa Buganda,2356,2613.0,0,90.2,False
Q6450630,Kyabaggu of Buganda,2,Kyabaggu of Buganda,4823,5862.0,0,82.3,False
Q6450699,Kyaliwajjala,2,Kyaliwajjala,184,9554.0,0,1.9,True
Q6450892,Kyebambe IV of Bunyoro,2,Kyebambe IV owe Bunyoro,481,2039.0,0,23.6,True
Q6374864,Kasubi hill,2,Olusozi Kasubi,5573,6383.0,0,87.3,False
Q6380553,Kayemba of Buganda,2,Ssekabaka Kayemba of Buganda,2479,2843.0,0,87.2,False
Q65049361,1962 Ugandan Independence Tournament,2,1962 Empaka z'omupiira ez'ameefuga ga Uganda.,4484,7554.0,0,59.4,False
Q6699741,Lugazi Power Station,2,Essundiro ly'amasannyalaze ery'ebbugumu ery'e Lugazi,4357,5429.0,0,80.3,False
Q65046746,Fins Medical University,2,Fins Medical University,4054,5362.0,0,75.6,False
Q65048620,Ibrahim Mukiibi,2,Ibrahim Mukiibi,4881,9821.0,0,49.7,False
Q65048056,Jack Maumbe Mukhwana,2,Jack Maumbe Mukhwana,3452,5374.0,0,64.2,False
Q64762067,Kenneth Kiyemba,2,Kenneth Kiyemba,8803,4183.0,0,210.4,False
Q6503014,Law Development Centre,2,Law Development Centre,7420,9823.0,0,75.5,False
Q6529449,Les Ebdon,2,Les Ebdon,8313,8024.0,0,103.6,False
Q65499922,Lillian Zawedde,2,Lillian Zawedde,5819,5356.0,0,108.6,False
Q65588628,Mary Cholhok Nuba,2,Mary Cholhok Nuba,4722,9716.0,0,48.6,False
Q64746226,Michael Chibita,2,"Michael Chibita, omuwandiisi w’ebitabo",4499,5783.0,0,77.8,False
Q64748622,Michael Kintu,2,Michael Kintu,5130,7138.0,0,71.9,False
Q65048259,Moses Muhangi,2,Moses Muhangi,7100,7998.0,0,88.8,False
Q65061857,Nambi,2,Nambi (enfumo) .,13348,11146.0,0,119.8,False
Q65082212,Katuna–Muko Road,2,Oluguudo lwa Katuna–Muko,534,5403.0,0,9.9,True
Q64759951,list of ministers of justice and constitutional affairs of Uganda,2,Olukalala lw'abaminisita b'amateeka ne Ssemateeka wa Uganda,8809,9035.0,0,97.5,False
Q64759950,list of ministers of internal affairs of Uganda,2,Olukalala lw'abaminisita b'ensonga z'omunda mu Ggwanga Yuganda,8544,9808.0,0,87.1,False
Q64746587,Peter James Nkambo Mugerwa,2,Peter James Nkambo Mugerwa,8111,8489.0,0,95.5,False
Q64781743,Polly Namaye,2,Polly Namaye,7557,6943.0,0,108.8,False
Q65971455,Selina Katumba,2,Selina Katumba,6152,7103.0,0,86.6,False
Q65452511,Christopher  Sembuya,2,Sembuya Christopher Columbus,5902,0.0,0,,False
Q67312720,Ben Mary Muwanga,2,Ben Mary Muwanga,4284,5198.0,0,82.4,False
Q67197330,Betty Kizza,2,Betty Kizza,1454,3060.0,0,47.5,True
Q6695059,Rubaga Division,2,Divizoni y'e Rubaga,4799,2340.0,0,205.1,False
Q6799592,Mbale Hospital,2,Eddwaliro ly'e Mbale,4706,5973.0,0,78.8,False
Q67197329,Jesca Achan,2,Jesca Achan,2617,1941.0,0,134.8,False
Q67197323,Joan Nampungu,2,Joan Nampungu,3099,3086.0,0,100.4,False
Q67196959,Lilian Ajio,2,Lilian Ajio,2190,1794.0,0,122.1,False
Q6695337,Lubiri,2,Lubiri,8939,9102.0,0,98.2,False
Q6699743,Lugazi University,2,Lugazi University,4827,5482.0,0,88.1,False
Q6724290,Mackay Memorial College,2,Mackay Memorial College,5174,4600.0,0,112.5,False
Q6753788,Mapeera House,2,Mapeera House,3447,6095.0,0,56.6,False
Q6768406,Mark Kiyimba,2,Mark Kiyimba,3256,7540.0,0,43.2,False
Q6794350,Mawanda of Buganda,2,Mawanda of Buganda,7205,6722.0,0,107.2,False
Q67197319,Muhayimina Namuwaya,2,Muhayimina Namuwaya,1366,1628.0,0,83.9,True
Q6634268,list of political parties in Uganda,2,Olukalala lw'ebibiina by'obufuzi mu Uganda,4899,5690.0,0,86.1,False
Q67196952,Stella Nanfuka,2,Stella Nanfuka,1957,2073.0,0,94.4,True
Q6928281,Mpindi clan,2,Ekika ky'eMpindi,3791,4996.0,0,75.9,False
Q6978490,National Social Security Fund,2,Ekitongole kya National Social Security Fund (Uganda),12796,18814.0,0,68.0,False
Q6913297,Moroto Hospital,2,Moroto Hospital,7088,6589.0,0,107.6,False
Q6926260,Moustafa Ahmed Shebto,2,Moustafa Ahmed Shebto,441,1697.0,0,26.0,True
Q6933580,Mukotani Rugyendo,2,Mukotani Rugyendo,1248,1877.0,0,66.5,True
Q6934319,Mulondo of Buganda,2,Mulondo of Buganda,2543,3239.0,0,78.5,False
Q6943774,Mutebi I of Buganda,2,Mutebi I owa Buganda,2950,2998.0,0,98.4,False
Q6944303,Muyanja Mbabaali,2,Muyanja Mbabaali,6504,14142.0,0,46.0,False
Q6944665,Mwanga I of Buganda,2,Mwanga I of Buganda,3693,4122.0,0,89.6,False
Q6953240,NC Bank Uganda,2,NCBA Bank Uganda,6396,7333.0,0,87.2,False
Q6956521,Naakulabye,2,Naakulabye,3588,8180.0,0,43.9,False
Q6960633,Nakibinge of Buganda,2,Nakibinge of Buganda,3917,5277.0,0,74.2,False
Q6961291,Namanve,2,Namanve,148,10061.0,0,1.5,True
Q6962111,Namuggala of Buganda,2,Namuggala owa Buganda,4222,4750.0,0,88.9,False
Q6983713,Ndawula of Buganda,2,Ndawula owa Buganda,5483,6525.0,0,84.0,False
Q6983720,Ndeeba,2,Ndeeba kibuga,80,4758.0,0,1.7,True
Q7070856,Nyamutukura Kyebambe III of Bunyoro,2,Nyamukutura Kyebambe III owe Bunyoro,2626,2260.0,0,116.2,False
Q7375768,Rubaga Community School,2,Essomero lya Rubaga Community,1752,2014.0,0,87.0,True
Q7375770,Rubaga Hospital,2,Lubaga Hospital,3984,6372.0,0,62.5,False
Q6831792,Michael Kawalya Kagwa,2,Michael Kawalya Kagwa,556,3975.0,0,14.0,True
Q6832006,Michael Kyomya,2,Michael Kyomya,1365,5446.0,0,25.1,True
Q6828330,Michael B. Nsimbi,2,Micheal B. Nsimbi,3748,3518.0,0,106.5,False
Q7059091,Northern Ugandan Social Action Fund,2,Northern Ugandan Social Action Fund,3365,843.0,0,399.2,False
Q7146909,Patrick Kayemba,2,Patrick Kayemba,1726,2710.0,0,63.7,True
Q7152719,Paul Ngologoza,2,Paul Ngologoza,901,4928.0,0,18.3,True
Q7176147,Peter Nyombi,2,Peter Nyombi,7062,8345.0,0,84.6,False
Q7378662,Ruhinda of Ankole,2,Ruhinda ow’e Ankole,781,9369.0,0,8.3,True
Q7380808,Rushere,2,Rushere,133,5310.0,0,2.5,True
Q69778305,Andrew Mukooza,2,Andrew Mukooza,11625,13277.0,0,87.6,False
Q68144181,Beenie Gunter,2,Beenie Gunter,16187,15773.0,0,102.6,False
Q72394455,Elly N. Sabiiti,2,Elly Sabiiti,13512,13691.0,0,98.7,False
Q7090795,African flute,2,Omukuli,1239,1529.0,0,81.0,True
Q7090813,Omwony Ojwok,2,Omwony Ojwok,935,5210.0,0,17.9,True
Q7262176,Paranga,2,Putanga,129,423.0,0,30.5,True
Q7262473,"Putti, Uganda",2,Putti,273,3430.0,0,8.0,True
Q7403915,Saleh Kamba,2,Saleh Kamba,1406,11041.0,0,12.7,True
Q73763376,Vinand Nantulya,2,Vinand Nantulya,8258,8782.0,0,94.0,False
Q7634782,Sugar Corporation of Uganda Limited,2,Ekitongole kya Sugar Corporation ekya Uganda Limited,3924,5948.0,0,66.0,False
Q7417487,Sandy Stevens Tickodri-Togboa,2,Sandy Stevens Tickodri-Togboa,2183,3982.0,0,54.8,False
Q7460015,Shaban Bantariza,2,Shaban Bantariza,7389,8518.0,0,86.7,False
Q7558703,Solomon Male,2,Solomon Male,9132,14001.0,0,65.2,False
Q7447130,Sekamaanya of Buganda,2,Ssekamanya of Buganda,1992,2587.0,0,77.0,True
Q7448997,Semakookiro of Buganda,2,Ssemakookiro of Buganda,5509,6243.0,0,88.2,False
Q7591350,St. Peter's College Tororo,2,St. Peter's College Tororo,3952,4178.0,0,94.6,False
Q7599828,Stanley Ntagali,2,Stanley Ntagali,7977,10283.0,0,77.6,False
Q7877588,Uganda Clays Limited,2,Uganda Clays Limited,10313,10712.0,0,96.3,False
Q7877591,Uganda Development Corporation,2,Uganda Development Corporation,13618,15727.0,0,86.6,False
Q7877615,Uganda National Contemporary Ballet,2,Uganda National Contemporary Ballet,3560,2927.0,0,121.6,False
Q7877627,Uganda Revenue Authority,2,Uganda Revenue Authority,9713,11813.0,0,82.2,False
Q7731802,The Eliezah Foundation Initiative Uganda,2,Eliezah Foundation Initiative Uganda,3380,6387.0,0,52.9,False
Q7638738,Suna II of Buganda,2,Ssuuna II of Buganda,10465,9511.0,0,110.0,False
Q76453554,Sylvia Namutebi,2,Sylvia Namutebi,4946,5594.0,0,88.4,False
Q7692016,Tebandeke of Buganda,2,Tebandeke of Buganda,3157,3862.0,0,81.7,False
Q7815151,Butime Tom,2,Tom Butime,4874,5694.0,0,85.6,False
Q7838817,Tress Bucyanayandi,2,Tress Bucyanayandi,4661,5540.0,0,84.1,False
Q7850457,Ttembo of Buganda,2,Ttembo owa Buganda,3048,2676.0,0,113.9,False
Q7865288,UNIFAT,2,UNIFAT,1909,2083.0,0,91.6,True
Q8015909,William Mukama,2,William Mukama,2673,2602.0,0,102.7,False
Q8072778,Ziroobwe,2,Ziroobwe,155,5195.0,0,3.0,True
Q79388844,Ali Ngaimoko,2,Ali Ngaimoko,1095,2099.0,0,52.2,True
Q78326454,Charles Okidi,2,Charles Okidi,3908,3971.0,0,98.4,False
Q80321415,Clive Okoth,2,Clive Okoth,4650,5598.0,0,83.1,False
Q76854884,Dorrys Mutahunga,2,Dorrys Mutahunga,4114,5134.0,0,80.1,False
Q83166827,Emma Mutebi,2,Emma Mutebi,2137,3203.0,0,66.7,False
Q77586230,Francis Takirwa,2,Francis Takirwa,3299,4604.0,0,71.7,False
Q78714702,Isaac Lumago,2,Isaac Lumago,9222,13712.0,0,67.3,False
Q84755125,Kafuuzi Jackson Karugaba,2,Jackson Kafuuzi,7732,6927.0,0,111.6,False
Q84925001,James P. M. Ntozi,2,James P. M. Ntozi,15160,14315.0,0,105.9,False
Q80640735,Kenneth Kimuli,2,Kenneth Pablo Kimuli,24440,25434.0,0,96.1,False
Q83960137,Naomi Karungi,2,Naomi Karungi,5204,7884.0,0,66.0,False
Q84598866,Theodore Ssekikubo,2,Theodore Ssekikubo,1893,5294.0,0,35.8,True
Q76611505,Zeddy Maruru,2,Zeddy Maruru,8991,11872.0,0,75.7,False
Q85511499,Fresh Kid Uganda,2,Fresh Kid Uganda,3958,4838.0,0,81.8,False
Q83784639,Geoffrey Tumusiime,2,Geoffrey Tumusiime,2888,3913.0,0,73.8,False
Q85001860,Jeninah Karungi,2,Jeninah Karungi,2989,3974.0,0,75.2,False
Q85774756,Koch-Goma,2,Koch-Goma,1256,5030.0,0,25.0,True
Q88065614,Mouhammad Mpezamihigo,2,Mouammad Mpezamihigo,8573,9189.0,0,93.3,False
Q84991115,Nakanyike B. Musisi,2,Nakanyike B. Musisi,12487,13190.0,0,94.7,False
Q86073367,Lobule Refugee Settlement,2,Okusenga Kw'abundabunda Mu Lobule,2516,4232.0,0,59.5,False
Q96402220,Robert Mugabe Kakyebezi,2,Robert Mugabe Kakyebezi,6843,6362.0,0,107.6,False
Q86445289,Shafiq Arain,2,Shafiq Arain,883,2374.0,0,37.2,True
Q87758418,Sheldon Mwesigwa,2,Sheldon Mwesigwa,666,8463.0,0,7.9,True
Q85802896,St. Joseph's College Layibi,2,St. Joseph's College Layibi,4405,6033.0,0,73.0,False
Q86757130,Uganda Police Band,2,Uganda Police Band,13095,7441.0,0,176.0,False
Q94970375,Aloysius Bugingo,2,Aloysius Bugingo,31348,17254.0,0,181.7,False
Q91272577,Annet Kirabo,2,Annet Kirabo,3490,3933.0,0,88.7,False
Q90020357,Asaba Ruyonga,2,Asaba Ruyonga,3547,3442.0,0,103.1,False
Q88693404,Eddie Wizzy,2,Eddie Wizzy,6386,5618.0,0,113.7,False
Q95113865,Elizabeth Ibanda–Nahamya,2,Elizabeth Ibanda-Nahamya,3999,5311.0,0,75.3,False
Q94444841,Fred Mwesigye,2,Fred Mwesigye,5249,6964.0,0,75.4,False
Q95976177,John Musinguzi Rujoki,2,John Musinguzi Rujoki,4440,5670.0,0,78.3,False
Q91031189,Lynnette Kyokunda,2,Lynnette Tumwine Kyokunda nga ye muyimbi,5307,5361.0,0,99.0,False
Q89876044,Mawanda Michael Maranga,2,Michael Mawanda,3527,14160.0,0,24.9,False
Q90924025,Milly Mugeni,2,Milly Mugeni,1461,3823.0,0,38.2,True
Q89017512,Misaeri Kauma,2,Misaeri Kauma,891,5212.0,0,17.1,True
Q95451495,Mwine Mpaka Rwamirama,2,Mwine Mpaka Rwamirama,4731,6198.0,0,76.3,False
Q96286617,Adam Mugume,2,Adam Mugume,5916,6214.0,0,95.2,False
Q96373063,Bands of the Uganda People's Defence Force,2,Bands of the Uganda People's Defence Force,10882,8923.0,0,122.0,False
Q96107310,Caroline Asiimwe,2,Caroline Asiimwe,4128,5730.0,0,72.0,False
Q96100313,Eric Sakwa,2,Eric Sakwa,3318,4176.0,0,79.5,False
Q97275451,MYDA FC,2,MYDA FC,617,2438.0,0,25.3,True
Q97457678,Nkulanga Enock,2,Nkulanga Enock,9109,5939.0,0,153.4,False
Q96359589,100.2 Fm Radio West,2,Radio West (Uganda),1868,3204.0,0,58.3,True
Q96347335,Robert Mwanga,2,Robert Mwanga,7930,10796.0,0,73.5,False
Q98098787,Alex Mukulu,2,Alex Mukulu,3637,5481.0,0,66.4,False
Q97015199,Ali Fadhul,2,Ali Fadhul,20571,18359.0,0,112.0,False
Q99421388,Esther Nabaasa,2,Esther Nabaasa,3151,4725.0,0,66.7,False
