qitem,label,en_title,sitelink_count,views,priority,type_labels,num_strategies,strategies
Q1388124,Sammy Kitwara,Sammy Kitwara,10,1081,96.6,human,1,citizenship_wd
Q19668599,Beti Kamya-Turwomwe,Beti Kamya,9,1569,96.6,human,1,citizenship_wd
Q4711148,Albert Ruskin Cook,Albert Ruskin Cook,9,1531,96.6,human,1,birth_death_wd
Q4731734,Allen Kagina,Allen Kagina,8,2396,96.6,human,1,birth_death_wd
Q6359130,Kampala University,Kampala University,8,2319,96.6,university,2,country_wd|keyword_title
Q168528,Uganda Olympic Committee,Uganda Olympic Committee,15,527,96.5,National Olympic Committee,2,country_wd|keyword_title
Q588927,Maracha District,Maracha District,13,642,96.5,district of Uganda,1,country_wd
Q1373193,Eugene Sepuya,Eugene Sseppuya,12,700,96.5,human,2,birth_death_wd|citizenship_wd
Q17580348,Mary Okwakol,Mary Okwakol,10,1064,96.5,human,2,birth_death_wd|citizenship_wd
Q5327671,East African montane moorlands,East African montane moorlands,10,1073,96.5,"ecoregion, WWF ecoregion",1,country_wd
Q4215039,Othman Karim,Othman Karim,8,2287,96.5,human,1,birth_death_wd
Q5001978,Busitema University,Busitema University,8,2275,96.5,university,1,country_wd
Q47359700,Spice Diana,Spice Diana,7,5769,96.5,human,2,birth_death_wd|citizenship_wd
Q7877621,Uganda Patriotic Movement,Uganda Patriotic Movement,7,5215,96.5,political party,2,country_wd|keyword_title
Q143898,Uganda at the 1972 Summer Olympics,Uganda at the 1972 Summer Olympics,16,464,96.4,Olympic delegation,2,country_wd|keyword_title
Q6779980,Mary Karooro Okurut,Mary Karooro Okurut,10,982,96.4,human,2,birth_death_wd|citizenship_wd
Q6961899,Namirembe Bitamazire,Namirembe Bitamazire,9,1273,96.4,human,2,birth_death_wd|citizenship_wd
Q16899506,Rubaga Cathedral,Lubaga Cathedral,8,1809,96.4,Catholic cathedral,1,country_wd
Q3439570,Walter D'Souza,Walter de Sousa,13,523,96.3,human,1,birth_death_wd
Q4937331,Doreen Baingana,Doreen Baingana,12,619,96.3,human,2,birth_death_wd|citizenship_wd
Q994754,John Baptist Odama,John Baptist Odama,12,589,96.3,human,2,birth_death_wd|citizenship_wd
Q1706475,Joseph Anthony Zziwa,Joseph Anthony Zziwa,11,726,96.3,human,2,birth_death_wd|citizenship_wd
Q55583703,Joyce Mpanga,Joyce Mpanga,11,729,96.3,human,2,birth_death_wd|citizenship_wd
Q60615160,Fadilah Mohamed Rafi,Fadilah Mohamed Rafi,10,842,96.3,human,1,citizenship_wd
Q2184364,Uganda Cup,Uganda Cup,8,1701,96.3,"national association football cup, association football league",2,country_wd|keyword_title
Q4859206,Barbara Oundo Nekesa,Barbara Nekesa Oundo,8,1705,96.3,human,2,birth_death_wd|citizenship_wd
Q19969360,Uganda at the 2016 Summer Olympics,Uganda at the 2016 Summer Olympics,23,330,96.2,Olympic delegation,2,country_wd|keyword_title
Q1666577,Lambert Bainomugisha,Lambert Bainomugisha,11,639,96.2,human,2,birth_death_wd|citizenship_wd
Q7659743,Syda Bbumba,Syda Bbumba,9,1005,96.2,human,2,birth_death_wd|citizenship_wd
Q5373353,Emmanuel Tumusiime-Mutebile,Emmanuel Tumusiime-Mutebile,8,1618,96.2,human,2,birth_death_wd|citizenship_wd
Q1636788,Kintu,Kintu,7,3422,96.2,"human, mythical character",1,citizenship_wd
Q24572733,Namuganza Persis Princess,Persis Namuganza,7,3055,96.2,human,2,birth_death_wd|citizenship_wd
Q5468560,Foreign relations of Uganda,Foreign relations of Uganda,7,3123,96.2,foreign relations,2,country_wd|keyword_title
Q117456750,Mariam Nabatanzi,Mariam Nabatanzi,6,69043,96.2,human,2,birth_death_wd|keyword_title
Q128784663,Simon Kaggwa Njala,Simon Kaggwa Njala,6,45845,96.2,human,1,citizenship_wd
Q7086867,Olimi III of Tooro,Olimi III of Tooro,6,61452,96.2,human,2,birth_death_wd|citizenship_wd
Q1186295,4th parallel north,4th parallel north,18,332,96.1,circle of latitude,1,country_wd
Q22007123,Josephine Nambooze,Josephine Nambooze,13,436,96.1,human,2,birth_death_wd|citizenship_wd
Q6761446,Maria Mutagamba,Maria Mutagamba,12,503,96.1,human,2,birth_death_wd|citizenship_wd
Q18589967,2017 IAAF World Cross Country Championships,2017 IAAF World Cross Country Championships,11,596,96.1,"World Athletics Cross Country Championships, recurring sporting event edition",1,country_wd
Q28858649,Victoria Kawesa,Victoria Kawesa,10,729,96.1,human,1,birth_death_wd
Q99361654,Catherine Nakalembe,Catherine Nakalembe,10,730,96.1,human,2,birth_death_wd|citizenship_wd
Q6186189,Richard Sseruwagi,Richard Sseruwagi,9,995,96.1,human,1,birth_death_wd
Q2605033,Betty Oyella Bigombe,Betty Oyella Bigombe,8,1510,96.1,human,2,birth_death_wd|citizenship_wd
Q2967735,Owen Falls,Owen Falls,8,1403,96.1,waterfall,1,country_wd
Q96362788,Dorothy Kisaka,Dorothy Kisaka,8,1460,96.1,human,2,birth_death_wd|citizenship_wd
Q134697017,2025 Rugby Africa Cup,2025 Rugby Africa Cup,7,2855,96.1,season of the rugby union African Cup,1,country_wd
Q136693453,Abraham Luzzi,Abraham Luzzi,7,2910,96.1,human,1,citizenship_wd
Q2851484,Annet Negesa,Annet Negesa,7,2897,96.1,human,1,citizenship_wd
Q393388,Aggrey Awori,Aggrey Awori,7,2894,96.1,human,2,birth_death_wd|citizenship_wd
Q135934925,David Owori,David Owori,6,42665,96.1,human,2,birth_death_wd|citizenship_wd
Q49493702,Zari Hassan,Zari Hassan,6,28379,96.1,human,2,birth_death_wd|citizenship_wd
Q1186214,2nd parallel north,2nd parallel north,19,298,96.0,circle of latitude,1,country_wd
Q2901878,Jinja Airport,Jinja Airport,10,661,96.0,airport,1,country_wd
Q19276819,Cecilia Ogwal,Cecilia Ogwal,9,825,96.0,human,2,birth_death_wd|citizenship_wd
Q4877118,Atim Beatrice Anywar,Beatrice Atim Anywar,9,875,96.0,human,2,birth_death_wd|citizenship_wd
Q652825,Mbarara Airport,Mbarara Airport,9,802,96.0,airport,1,country_wd
Q20746335,Munyonyo Martyrs Shrine,Munyonyo Martyrs' Shrine,8,1276,96.0,church building,2,country_wd|keyword_title
Q3589850,Uganda national rugby union team,Uganda national rugby union team,8,1180,96.0,national rugby union team,2,country_wd|keyword_title
Q1059582,Charles Mumbere,Charles Mumbere,7,2667,96.0,human,2,birth_death_wd|citizenship_wd
Q114247826,2022 Uganda Ebola outbreak,2022–2023 Uganda Ebola outbreak,7,2410,96.0,disease outbreak,2,country_wd|keyword_title
Q5290463,Dominic Barton,Dominic Barton,6,19104,96.0,human,1,birth_death_wd
Q7633814,Sudhir Ruparelia,Sudhir Ruparelia,6,19109,96.0,human,2,birth_death_wd|citizenship_wd
Q142193,Uganda at the 2000 Summer Olympics,Uganda at the 2000 Summer Olympics,15,366,95.9,Olympic delegation,2,country_wd|keyword_title
Q143889,Uganda at the 1996 Summer Olympics,Uganda at the 1996 Summer Olympics,15,344,95.9,Olympic delegation,2,country_wd|keyword_title
Q41768539,Agnes Atim Apea,Agnes Atim Apea,14,389,95.9,human,2,birth_death_wd|citizenship_wd
Q16235521,Luwagga Kizito,Luwagga Kizito,12,422,95.9,human,2,birth_death_wd|citizenship_wd
Q16236524,Yunus Sentamu,Yunus Sentamu,10,616,95.9,human,2,birth_death_wd|citizenship_wd
Q16300996,Henry Kisekka,Henry Kisekka,8,1104,95.9,human,2,birth_death_wd|citizenship_wd
Q4716143,Alengot Oromait,Alengot Oromait,8,1085,95.9,human,2,birth_death_wd|citizenship_wd
Q520214,New Vision,New Vision,7,2185,95.9,newspaper,1,country_wd
Q52615829,Nabakooba Judith Nalule,Judith Nabakooba,7,2367,95.9,human,2,birth_death_wd|citizenship_wd
Q1503049,Geoffrey Sserunkuma,Geoffrey Sserunkuma,11,459,95.8,human,2,birth_death_wd|citizenship_wd
Q450406,China Keitetsi,China Keitetsi,11,438,95.8,human,2,birth_death_wd|citizenship_wd
Q983488,Edwin Ekiring,Edwin Ekiring,11,472,95.8,human,2,birth_death_wd|citizenship_wd
Q106300446,Raphael P’Mony Wokorach,Raphael p'Mony Wokorach,10,543,95.8,human,1,citizenship_wd
Q55761109,Moses Opondo,Moses Opondo,9,730,95.8,human,2,birth_death_wd|citizenship_wd
Q1779859,Acholiland,Acholiland,8,1067,95.8,territory,1,country_wd
Q3813980,Katonda,Katonda (mythology),8,1040,95.8,creator deity,1,country_wd
Q6116472,Southern Acacia-Commiphora bushlands and thickets,Southern Acacia–Commiphora bushlands and thickets,8,1059,95.8,WWF ecoregion,1,country_wd
Q62090361,Herbert Bockhorn,Herbert Bockhorn,7,2083,95.8,human,2,birth_death_wd|citizenship_wd
Q106743286,1972 invasion of Uganda,1972 invasion of Uganda,6,13714,95.8,invasion,2,country_wd|keyword_title
Q5432160,Fall of Kampala,Fall of Kampala,6,11231,95.8,battle,2,country_wd|keyword_title
Q58304913,Shafiq Zia,Shafiq Zia,6,11614,95.8,human,1,birth_death_wd
Q623206,Presidential Commission of Uganda,Presidential Commission of Uganda,6,12551,95.8,council,2,country_wd|keyword_title
Q143842,Uganda at the 1968 Summer Olympics,Uganda at the 1968 Summer Olympics,16,279,95.7,Olympic delegation,2,country_wd|keyword_title
Q329269,Eridadi Mukwanga,Eridadi Mukwanga,15,292,95.7,human,2,birth_death_wd|citizenship_wd
Q2158297,Robert Muhiirwa,Robert Muhiirwa,11,410,95.7,human,1,citizenship_wd
Q43375707,Akello Lucy,Lucy Akello,9,682,95.7,human,2,birth_death_wd|citizenship_wd
Q105890715,Esther Afoyochan,Esther Afoyochan,8,950,95.7,human,2,birth_death_wd|citizenship_wd
Q338138,John Ssebaana Kizito,John Ssebaana Kizito,8,944,95.7,human,2,birth_death_wd|citizenship_wd
Q123046119,Kitara FC,Kitara F.C.,7,1829,95.7,association football club,1,country_wd
Q130313949,Denis Omedi,Denis Omedi,7,1765,95.7,human,2,birth_death_wd|citizenship_wd
Q16954344,Budongo Forest,Budongo Forest,7,1711,95.7,"forest, protected area",1,country_wd
Q3815047,Kiara Kabukuru,Kiara Kabukuru,7,1790,95.7,human,2,birth_death_wd|citizenship_wd
Q7067602,Ntare School,Ntare School,7,1773,95.7,"secondary school, boarding school",1,country_wd
Q7071070,Nyero Rockpaintings,Nyero rock paintings,7,1706,95.7,petroglyphic site,1,country_wd
Q1186278,3rd parallel north,3rd parallel north,18,241,95.6,circle of latitude,1,country_wd
Q147515,Uganda at the 2008 Summer Olympics,Uganda at the 2008 Summer Olympics,17,255,95.6,Olympic delegation,2,country_wd|keyword_title
Q5238267,David Otti,David Otti,10,472,95.6,human,2,birth_death_wd|citizenship_wd
Q9138168,Abel Dhaira,Abel Dhaira,10,475,95.6,human,2,birth_death_wd|citizenship_wd
Q1323390,Charles Livingstone Mbabazi,Charles Livingstone Mbabazi,9,629,95.6,human,2,birth_death_wd|citizenship_wd
Q22282555,Abdu Lumala,Abdu Lumala,9,618,95.6,human,1,citizenship_wd
Q5257448,Denis Obua,Denis Obua (footballer),9,601,95.6,human,2,birth_death_wd|citizenship_wd
Q6374123,Kasese Airport,Kasese Airport,9,591,95.6,"airport, commercial traffic aerodrome",1,country_wd
Q7877589,Uganda Cricket Association,Uganda Cricket Association,9,586,95.6,"sport association, cricket federation",2,country_wd|keyword_title
Q1027333,Callistus Rubaramira,Callistus Rubaramira,8,923,95.6,human,1,birth_death_wd
Q24572738,Mary Goretti Kitutu,Mary Goretti Kitutu,8,902,95.6,human,2,birth_death_wd|citizenship_wd
Q50379529,Rhoda Kalema,Rhoda Kalema,8,813,95.6,human,2,birth_death_wd|citizenship_wd
Q6343791,Kabakumba Masiko,Kabakumba Masiko,8,864,95.6,human,2,birth_death_wd|citizenship_wd
Q14949498,Claver Gatete,Claver Gatete,7,1621,95.6,human,2,birth_death_wd|citizenship_wd
Q15979884,Maroons FC,Maroons FC,7,1607,95.6,association football club,2,country_wd|keyword_title
Q113560811,Basil Tuma,Basil Tuma,6,7987,95.6,human,2,birth_death_wd|citizenship_wd
Q28457520,Rolex,Rolex (food),6,6461,95.6,type of food or dish,1,country_wd
Q6787393,Kasaija Matia,Matia Kasaija,6,8257,95.6,human,3,birth_death_wd|citizenship_wd|language_wd
Q434560,Christine Magnusson,Christine Magnusson,11,387,95.5,human,1,birth_death_wd
Q118316106,2023 Africa floods,2023 Africa floods,9,549,95.5,flood,1,country_wd
Q24572655,Joyce Moriku,Joyce Moriku,8,805,95.5,human,2,birth_death_wd|citizenship_wd
Q7877677,Ugandan Sign Language,Ugandan Sign Language,8,807,95.5,"sign language, modern language",2,country_wd|keyword_title
Q4986155,Bugema University,Bugema University,7,1526,95.5,"university, church college",1,country_wd
Q5558471,Victoria Basin forest-savanna mosaic,Victoria Basin forest–savanna mosaic,7,1478,95.5,WWF ecoregion,1,country_wd
Q6359113,Kampala International University,Kampala International University,6,5152,95.5,university,2,country_wd|keyword_title
Q146120,Uganda at the 1980 Summer Olympics,Uganda at the 1980 Summer Olympics,16,230,95.4,Olympic delegation,2,country_wd|keyword_title
Q146153,Uganda at the 1988 Summer Olympics,Uganda at the 1988 Summer Olympics,14,276,95.4,Olympic delegation,2,country_wd|keyword_title
Q143789,Uganda at the 1956 Summer Olympics,Uganda at the 1956 Summer Olympics,13,281,95.4,Olympic delegation,2,country_wd|keyword_title
Q18176372,Ronald Mukiibi,Ronald Mukiibi,11,364,95.4,human,1,citizenship_wd
Q21505670,Rose Akol,Rose Akol,10,399,95.4,human,2,birth_death_wd|citizenship_wd
Q58099869,Bettinah Tianah,Bettinah Tianah,8,740,95.4,human,2,birth_death_wd|citizenship_wd
Q105951053,Sarah Mateke Nyirabashitsi,Sarah Mateke Nyirabashitsi,7,1312,95.4,human,2,birth_death_wd|citizenship_wd
Q123061462,NEC FC,National Enterprises Corporation FC,7,1372,95.4,association football club,1,country_wd
Q21035644,Uganda national under-20 football team,Uganda national under-20 football team,7,1291,95.4,national association football team,2,country_wd|keyword_title
Q7021931,Ngamba Island Chimpanzee Sanctuary,Ngamba Island Chimpanzee Sanctuary,7,1368,95.4,animal sanctuary,1,country_wd
Q131705982,Allan Oyirwoth,Allan Oyirwoth,6,5011,95.4,human,1,citizenship_wd
Q16932365,Wilfred de Souza,Wilfred de Souza,6,5011,95.4,human,1,birth_death_wd
Q7146898,Patrick Karegeya,Patrick Karegeya,6,4512,95.4,human,1,birth_death_wd
Q7877609,Uganda Martyrs University,Uganda Martyrs University,6,4735,95.4,university,2,country_wd|keyword_title
Q39183854,Lillian Tibatemwa-Ekirikubinza,Lillian Tibatemwa-Ekirikubinza,9,453,95.3,human,2,birth_death_wd|citizenship_wd
Q42529036,Barbara Mulwana,Barbara Mulwana,9,471,95.3,human,2,birth_death_wd|citizenship_wd
Q16837082,BUL FC,BUL Jinja FC,8,696,95.3,"association football club, sports club",2,country_wd|keyword_title
Q3769958,Giuseppe Ambrosoli,Giuseppe Ambrosoli,8,654,95.3,human,1,birth_death_wd
Q330695,Abraham Waligo,Abraham Waligo,7,1227,95.3,human,2,birth_death_wd|citizenship_wd
Q335479,George Wilberforce Kakoma,George Wilberforce Kakoma,7,1210,95.3,human,2,birth_death_wd|citizenship_wd
Q43387704,Leilah Babirye,Leilah Babirye,7,1178,95.3,human,2,birth_death_wd|citizenship_wd
Q5481588,Francis K. Butagira,Francis K. Butagira,7,1120,95.3,human,2,birth_death_wd|citizenship_wd
Q6116471,Northern Acacia-Commiphora bushlands and thickets,Northern Acacia–Commiphora bushlands and thickets,7,1166,95.3,WWF ecoregion,1,country_wd
Q6374005,Kasangati,Kasangati,7,1157,95.3,human settlement,1,country_wd
Q3868597,music of Uganda,Music of Uganda,6,3947,95.3,"music genre, music by country or region",2,country_wd|keyword_title
Q6119076,Jacob Oulanyah,Jacob Oulanyah,6,4463,95.3,human,2,birth_death_wd|citizenship_wd
Q7126083,Pakuba Airport,Pakuba Airfield,9,429,95.2,"airport, commercial traffic aerodrome",1,country_wd
Q146134,Uganda at the 1984 Summer Olympics,Uganda at the 1984 Summer Olympics,15,205,95.1,Olympic delegation,2,country_wd|keyword_title
Q24852059,Clare Byarugaba,Clare Byarugaba,10,339,95.1,human,1,citizenship_wd
Q50378444,Moses Waiswa,Moses Waiswa,10,333,95.1,human,2,birth_death_wd|citizenship_wd
Q47455860,Charles Kagimu,Charles Kagimu,9,397,95.1,human,2,birth_death_wd|citizenship_wd
Q1086787,Christopher Kakooza,Christopher Kakooza,8,583,95.1,human,1,birth_death_wd
Q1714359,Rukwanzi Island,Rukwanzi Island,8,557,95.1,"island, disputed territory",1,country_wd
Q7877665,Uganda national women's cricket team,Uganda women's national cricket team,7,976,95.1,women's national cricket team,2,country_wd|keyword_title
Q123986370,Susan Nsibirwa,Susan Nsibirwa,6,2905,95.1,human,1,citizenship_wd
Q338125,Semei Kakungulu,Semei Kakungulu,6,2916,95.1,human,3,birth_death_wd|citizenship_wd|keyword_title
Q64920686,Turkey–Uganda relations,Turkey–Uganda relations,6,2854,95.1,bilateral relation,2,country_wd|keyword_title
Q7383142,Ruth Nankabirwa,Ruth Nankabirwa,6,2769,95.1,human,2,birth_death_wd|citizenship_wd
Q98733574,Musenero Monica Masanza,Monica Musenero,6,2796,95.1,human,2,birth_death_wd|citizenship_wd
Q60566718,Lilly Ajarova,Lilly Ajarova,8,514,95.0,human,2,birth_death_wd|citizenship_wd
Q15243329,Mabamba Bay,Mabamba Bay,7,930,95.0,body of water,1,country_wd
Q19666615,Lilian Mbabazi,Lillian Mbabazi,7,916,95.0,human,2,birth_death_wd|citizenship_wd
Q7877696,1996 Ugandan presidential election,1996 Ugandan presidential election,6,2751,95.0,presidential election,3,country_wd|keyword_title|part_of_wd
Q7563660,Soroti Airport,Soroti Airport,8,452,94.9,airport,1,country_wd
Q18407456,Tanda pits,Tanda pits,7,801,94.9,"archaeological site, cultural property",1,country_wd
Q7519223,Simon Lokodo,Simon Lokodo,7,863,94.9,human,2,birth_death_wd|citizenship_wd
Q89552274,Abhay Bhardwaj,Abhay Bharadwaj,7,798,94.9,human,1,birth_death_wd
Q14956750,Mulago Hospital,Mulago National Specialised Hospital,6,2216,94.9,hospital,1,country_wd
Q16951936,corruption in Uganda,Corruption in Uganda,6,2376,94.9,aspect in a geographic region,2,country_wd|keyword_title
Q143770,Uganda at the 1960 Summer Olympics,Uganda at the 1960 Summer Olympics,14,184,94.8,Olympic delegation,2,country_wd|keyword_title
Q24954405,Edrisa Lubega,Edrisa Lubega,9,317,94.8,human,2,birth_death_wd|citizenship_wd
Q75093787,Joseph Kizito,Joseph Kizito (bishop),9,338,94.8,human,2,birth_death_wd|citizenship_wd
Q1743419,Okello Oculi,Okello Oculi,8,416,94.8,human,1,birth_death_wd
Q3543317,2010 Ugandan landslide,2010 Ugandan landslide,8,441,94.8,landslide,2,country_wd|keyword_title
Q106912339,Nicholas Opiyo,Nicholas Opiyo,7,765,94.8,human,2,birth_death_wd|citizenship_wd
Q18352352,Doris Akol,Doris Akol,7,764,94.8,human,2,birth_death_wd|citizenship_wd
Q6178659,Jennifer Musisi,Jennifer Musisi,6,1971,94.8,human,2,birth_death_wd|citizenship_wd
Q143774,Uganda at the 1964 Summer Olympics,Uganda at the 1964 Summer Olympics,13,183,94.7,Olympic delegation,2,country_wd|keyword_title
Q146070,Uganda at the 1992 Summer Olympics,Uganda at the 1992 Summer Olympics,13,181,94.7,Olympic delegation,2,country_wd|keyword_title
Q6200572,Jimmy Kirunda,Jimmy Kirunda,9,297,94.7,human,3,birth_death_wd|citizenship_wd|language_wd
Q19667552,Annet Nakawunde Mulindwa,Annet Nakawunde Mulindwa,8,399,94.7,human,2,birth_death_wd|citizenship_wd
Q17198106,Dilma Dila,Dilman Dila,7,711,94.7,human,2,birth_death_wd|citizenship_wd
Q24572753,Rosemary Seninde,Rosemary Seninde,7,725,94.7,human,2,birth_death_wd|citizenship_wd
Q5064251,Cerinah Nebanda,Cerinah Nebanda,7,717,94.7,human,2,birth_death_wd|citizenship_wd
Q58042684,Veronica Babirye Kadogo,Veronica Kadogo,7,660,94.7,human,2,birth_death_wd|citizenship_wd
Q109974085,Babirye Milly Babalanda,Milly Babalanda,6,1893,94.7,human,2,birth_death_wd|citizenship_wd
Q16895659,Namirembe Cathedral,Namirembe Cathedral,6,1787,94.7,"church building, Anglican or Episcopal cathedral",1,country_wd
Q5377151,energy in Uganda,Energy in Uganda,6,1781,94.7,aspect in a geographic region,2,country_wd|keyword_title
Q6075178,Iryn Namubiru,Iryn Namubiru,6,1806,94.7,human,3,birth_death_wd|citizenship_wd|language_wd
Q1713184,Ibrahim Juma,Ibrahim Juma (footballer),8,391,94.6,human,2,birth_death_wd|citizenship_wd
