qitem,label,latitude,longitude,sitelink_count
Q6349020,Kajjansi Airport,0.2,32.55,5
Q6349469,Kakira,0.5,33.28,7
Q6349472,Kakira Airport,0.49888889,33.2825,5
Q6349473,Kakira Power Station,0.50888889,33.29,1
Q6349478,Kakiri,0.42186,32.35796,9
Q6349747,Kakuuto,-0.84,31.46,3
Q6350090,Kalagala,0.61305556,32.61555556,3
Q6350112,"Kalagi, Mukono, Uganda",0.505,32.75,3
Q6350114,"Kalagi, Mubende, Uganda",0.51666667,31.65,3
Q6350660,Kalapata sub-county,3.66035278,34.190875,1
Q6351915,Kaleerwe,0.36,32.57,1
Q6353141,Kalisizo,-0.535,31.6225,8
Q6354247,Kalongo Hospital,3.041111,33.371111,1
Q6354249,Kalongo,3.04,33.37111111,8
Q6354572,Kalule,0.64,32.53,2
Q6354619,Kalungu,-0.16805556,31.76,6
Q63565296,,3.071666666,33.122777777,2
Q6359092,Kampala-Jinja Highway,0.36666667,32.88333333,2
Q6359095,Kampala Associated Advocates,0.327222222,32.576944444,1
Q6359099,Kampala Capital City Authority,0.315,32.585832,2
Q6359102,Kampala Hill,0.31527778,32.56861111,1
Q6359104,Kampala Hilton Hotel,0.323611,32.6,1
Q6359106,Kampala Industrial and Business Park,0.358056,32.6917,2
Q6359109,Kampala Intercontinental Hotel,0.316944,32.591111,1
Q6359111,Kampala International School,0.35185,32.59232,4
Q6359113,Kampala International University,0.295,32.60416667,6
Q6359115,Kampala International University School of Health Sciences,-0.54138889,30.14055556,3
Q6359120,Kampala Northern Bypass Highway,0.36555556,32.605,1
Q6359121,Kampala Serena Hotel,0.319167,32.586667,2
Q6359123,Sheraton Kampala Hotel,0.31719,32.58308,4
Q6359126,Speke Hotel,0.315278,32.583056,3
Q6359128,Kampala Tower,0.335,32.5825,2
Q6359130,Kampala University,0.26055556,32.63388889,8
Q6359840,Kamuli Hospital,0.9475,33.121111,1
Q6359842,Kamuli Mission Hospital,0.931944,33.129444,1
Q6359912,Kamwookya,0.34111111,32.58694444,1
Q6365673,Kanungu Power Station,-0.93055556,29.73111111,1
Q6366536,Kapedo sub-county,3.68888889,33.945,1
Q636655,Mgahinga Gorilla National Park,-1.36666667,29.63333333,25
Q6370158,Karenga,3.53388889,33.72111111,3
Q6370159,Karenga Community Wildlife Management Area,3.49611111,33.72333333,1
Q6370160,Karenga sub-county,3.56666667,33.68333333,1
Q6373628,Karuma Power Station,2.2453486,32.26677,5
Q6373629,Karuma,2.23416667,32.24638889,3
Q6374005,Kasangati,0.44,32.6,7
Q6374012,Kasanje,-0.265,31.765,2
Q6374115,Kasenyi  Airport,-0.0292,30.1411,4
Q6374123,Kasese Airport,0.190833333,30.102777777,9
Q6374864,Kasubi hill,0.32805556,32.55416667,2
Q6375047,Katalemwa,0.4075,32.585,3
Q6376620,Kathile sub-county,3.64577778,34.07858611,1
Q6377615,Katine,1.84112,33.50701,2
Q6377791,Katonga Wildlife Reserve,0.24067,30.78094,6
Q6378433,Katuna,-1.43,30.0175,4
Q6378469,Katwe,0.3,32.57666667,3
Q6379411,Kawaala,0.34,32.55,1
Q63794617,Nangola,0.97749,34.28035,2
Q6379968,Kawempe,0.37916667,32.5575,1
Q6379969,Kawempe Division,0.38333333,32.55,2
Q63831113,ISBAT University,0.334444,32.601389,4
Q63982685,Okere,2.116666666,33.916666666,2
Q6404024,Kibingo,-0.57,30.415,6
Q6404035,Kibiro,1.674166666,31.2525,6
Q6404078,Kibuku,1.0375,33.84,5
Q6404079,Kibuli Hospital,0.309722,32.595,3
Q6404080,Kibuli,0.31,32.595,1
Q6404081,Kibuli Secondary School,0.310556,32.5975,4
Q6404090,Kibuye,0.29361111,32.57305556,1
Q6404741,Kidepo Airport,3.71916667,33.75416667,5
Q6405935,Kigezi Wildlife Reserve,-0.46,29.9,3
Q6405936,Kigezi sub-region,-1.2,30.0,1
Q6405968,Kigoowa,0.3625,32.615,1
Q6405971,Kigulu,0.425,32.655,2
Q6405975,Kigumba,1.84069,31.96673,6
Q6405976,Kigumba Petroleum Institute,1.8425,32.01889,2
Q6406018,Kihihi,-0.75,29.7,8
Q6406092,Kiira Hydroelectric Power Station,0.45,33.18555556,5
Q6406181,Kijura,0.81,30.415,2
Q6406198,Kikaaya,0.3625,32.59,1
Q6406200,Kikagati,-1.045,30.66861111,2
Q6406203,Kikagati Power Station,-1.03,30.68,1
Q6414458,Kinyara Power Station,1.63555556,31.60555556,1
Q6414460,Kinyara Sugar Works Limited,1.63555556,31.60555556,1
Q6415051,Kireka,0.346667,32.5,3
Q6415316,Kirinnya,0.32,32.675,2
Q64153252,Nangilima,0.824722222,34.180833333,2
Q64153314,Nambewo,0.841388888,34.388055555,2
Q64153341,Perenye,0.990277777,34.329722222,2
Q6416275,Kiruhura,-0.21,30.83,8
Q6416374,Kisaasi,0.386111,32.585,1
Q6416719,Kisiizi Hospital,-0.995833,29.962222,3
Q6416720,Kisiizi Power Station,-0.99555556,29.9625,1
Q6416739,Kisizi,-0.99583333,29.96222222,2
Q6416850,Kisoro Airport,-1.28,29.7192,5
Q6417691,Kitagata,-0.6725,30.155,4
Q6417694,Kitagata Hot Springs,-0.67305556,30.15805556,4
Q6417816,Kitamilo,0.23666667,33.27,4
Q6418185,Kitgum Airport,3.27861,32.89,6
Q6418216,Kitikifumba,0.41916667,32.635,1
Q6418278,Kitojo Hospital,0.525,30.276667,1
Q6418640,Kitukutwe,0.45,32.67,1
Q6418842,Kiwaatule,0.36555556,32.625,1
Q6418933,Kiwoko,0.84416667,32.36305556,1
Q6418934,Kiwoko Hospital,0.844167,32.363056,1
Q6427154,Kole,2.4,32.8,3
Q6427484,Kololo,0.3331,32.593,3
Q6427485,Kololo Senior Secondary School,0.33805556,32.59805556,4
Q6430555,Kooki,-0.716666666,31.4,1
Q6430657,Koome Island,-0.061388888,32.734166666,8
Q6434053,Kotido Airport,2.94916667,34.1475,8
Q6442775,Kulambiro,0.375,32.61,1
Q6443863,Kumi University,1.4725,33.8625,3
Q6450648,Kyadondo Rugby Club,0.325,32.60694444,3
Q6450699,Kyaliwajjala,0.38,32.64666667,2
Q6450702,Kyambura Game Reserve,-0.137,30.084,3
Q6450730,Kyankwanzi,1.2,31.8,3
Q6450860,Kyazanga,-0.395,31.35194444,6
Q6450894,Kyebando,0.35611111,32.58,1
Q6450897,Kyegegwa,1.415,34.515,6
Q6450907,Kyengera,0.29194444,32.5,6
Q6474983,Lake Bisina,1.60777778,33.96194444,14
Q64755718,Katete,-0.616666666,30.683333333,1
Q6477049,Lake Mutanda,-1.235,29.67,16
Q6477213,Lake Opeta,1.7,34.23333333,11
Q6478264,Lake Victoria Serena Resort,0.198611,32.598611,1
Q6482752,Lamwo,3.53,32.8,3
Q6486380,Lango College,2.26706,32.8904,3
Q6503014,Law Development Centre,0.32416667,32.56916667,2
Q65040874,Karugutu,0.789444444,30.226944444,1
Q65043493,Uganda Specialized Nursing University,0.339722222,32.580555555,1
Q65044888,Uganda Joint Medical Store,0.296111111,32.595277777,1
Q65046746,Fins Medical University,0.665,30.265,2
Q65052298,NSSF Mbarara Complex,-0.61,30.659722222,1
Q65056549,Mutolere,-1.248888888,29.713611111,1
Q65056919,Busengo,-1.161944,29.584167,1
Q65063774,National Planning Authority of Uganda,0.32,32.588611111,1
Q65065734,BRAC Uganda Bank Limited,0.298055555,32.595833333,1
Q65066025,Pangea Aviation Academy,0.198888888,32.550277777,2
Q65066092,Battle of Karuma Falls,-2.234167,32.246389,1
Q65066326,Kampala Hilton Garden Inn,0.3375,32.58388889,1
Q65067109,Aerolink Uganda,0.04444444,32.44277778,2
Q65067317,Semliki Airstrip,0.895833,30.3525,1
Q65067795,MAF Uganda,0.195833333,32.5525,3
Q65068993,Battle of Bondo,-2.783333,30.966667,1
Q65069640,Battle of Mutukula,-0.9975,31.415,2
Q65072528,Wairaka,0.474722222,33.264444444,1
Q65073925,Butebi,0.345555555,32.001111111,2
Q65074492,Uganda Sugar Manufacturers' Association,0.316944444,32.604444444,1
Q65074904,Garuga,0.056944444,32.563611111,1
Q65074984,Mbarara–Kisangani Road,0.041666666,29.715277777,1
Q65077472,Battle of Lira,2.27,32.845,1
Q65082127,Kabale–Lake Bunyonyi Road,-1.252777777,29.964444444,1
Q65082212,Katuna–Muko Road,-1.341388888,29.871388888,2
Q65083753,Battle of Jinja,-0.423333,33.203889,1
Q65085968,St. Aloysius College Nyapea,2.458611111,30.948055555,2
Q65086967,,0.044444444,32.4425,11
Q65087052,Masindi–Biso Road,1.658611111,31.604722222,1
Q65087690,"National Defence College, Uganda",0.445277777,33.211111111,2
Q65090500,Kampala Hilton Hotel,0.32888889,32.58111111,2
Q65121050,Kabuga Hill,0.216667,30.483333,1
Q65121447,Lodonga,3.416388888,31.116388888,1
Q652825,Mbarara Airport,-0.555,30.6,9
Q65325730,Kahama,0.6625,30.264722222,1
Q65326471,Lake Chahafi,-1.35,29.783055555,5
Q65326690,Lake Nyamunuka,-0.090277777,29.986944444,2
Q65557266,Nyamugamba,0.683333333,30.766666666,2
Q6557577,Lira Airport,2.247777777,32.909722222,9
Q6557580,Lira Hospital,2.251667,32.901667,1
Q65699339,Tororo Cemetery,0.68071,34.17647,1
Q6588606,Tororo Airport,0.683333,34.166667,9
Q65953701,Kafu,-0.083333333,30.15,2
Q65966207,Kitokolo,0.313333333,33.051666666,2
Q66018411,Kafu,-0.133333333,31.916666666,2
Q66088120,Hema,0.983333,30.666667,2
Q66103618,,-0.583333333,31.783333333,2
Q662173,Mabira Forest,0.398333,33.0164,10
Q66480054,Namatala,0.954166666,33.758055555,2
Q6668886,Lolelia sub-county,3.53006667,34.046275,1
Q6672465,Sipi Falls,1.337777777,34.379444444,10
Q6685692,Kanoni,0.1675,31.91,9
Q6687528,Lwengo,-0.4075,31.42,5
Q6687695,Lyantonde,-0.40694444,31.1575,7
Q6692420,Luuka Town,0.7,33.3,4
Q6693037,Ngora,1.45555556,33.77805556,6
Q6693290,Serere,1.5846,33.31693,6
Q6694624,Loyoro,3.345623,34.280219,1
Q6694626,Loyoro sub-county,3.32269444,34.17236111,2
Q6695057,Lubaga,0.30305556,32.55305556,3
Q6695059,Rubaga Division,0.3,32.55,2
Q6695601,Lubowa,0.2275,32.555,2
Q6696571,Napak,2.25,34.25,4
Q6696771,Nwoya,2.635,32.0,3
Q6696899,Otuke,2.5,33.5,3
Q6697604,Zombo,2.515,30.9017,5
Q6699373,Kiryandongo,1.877935046,32.062388777,5
Q6699738,Lugazi,0.383333,32.924167,16
Q6699741,Lugazi Power Station,0.38,32.945,2
Q6699743,Lugazi University,0.37,32.91305556,2
Q6699831,Lugogo Cricket Oval,0.32585278,32.60457222,9
Q6699878,Mitooma,-0.60785,30.03082,5
Q6700100,Rubirizi,-0.265,30.1,4
Q6700211,Rukungiri,-0.79,29.925,12
Q6701734,Lukaya,-0.15,31.875,8
Q6704348,Lungujja,0.31,32.54,1
Q6706611,Luzira,0.3,32.6561,4
Q6706613,Luzira Maximum Security Prison,0.29972222,32.64055556,4
Q6724290,Mackay Memorial College,0.30694444,32.53444444,2
Q6727658,Madi-Okollo County,2.84201,31.22633,4
Q6739281,Makerere,0.335,32.57,3
Q6739284,Makerere College School,0.328,32.567,4
Q6739286,Makerere University Business School,0.32722222,32.61666667,3
Q6739287,Makerere University School of Biomedical Sciences,0.32722222,32.61666667,2
Q6739289,Makerere University College of Health Sciences,0.32722222,32.61666667,2
Q6739292,Makerere University School of Public Health,0.33777778,32.57722222,3
Q6739550,Makindye,0.27916667,32.58638889,3
Q6739552,Makindye Division,0.28333333,32.58333333,3
Q67510645,The Arrow Boys Monument,2.20265,33.59207,2
Q67510915,Speke Monument (Uganda),0.422028388,33.194114834,1
Q67512734,Uganda Bookshop,0.314151358,32.585374733,1
Q67513871,CHOGM Monument,0.31672,32.58803,1
Q67516315,Entebbe Cinema Hall,0.067216062,32.474234472,1
Q6753788,Mapeera House,0.3146,32.578,2
Q6754736,Maramagambo Forest,-0.55,29.88333333,4
Q67756415,Father Aloysius Ngobya Memorial,-0.330331955,31.761268115,1
Q67758661,Independence Monument,0.31571258,32.581609824,3
Q6782422,Masaka Hospital,-0.329444,31.734444,1
Q6782423,Masaka Secondary School,-0.3497,31.7384,4
Q6783286,Masindi Hotel,1.690556,31.711944,1
Q6783287,Masindi Port,1.7,32.07222222,5
Q6786914,Matheniko Wildlife Reserve,2.91666667,34.5,1
Q67912258,Shree Sanatan Dhama Mandal temple,0.310747222,32.578641666,1
Q67917076,Twekobe Palace,0.302325,32.565941666,3
Q6791956,Matugga,0.46027778,32.52888889,5
Q6791958,Matugga-Kapeeka Road,0.6,32.36666667,1
Q6799592,Mbale Hospital,1.076944,34.176111,2
Q6799627,Mbarara-Kikagati Road,-0.86666667,30.76666667,1
Q6799628,Mbarara Hospital,-0.616389,30.65889,3
Q6799639,Mbarara High School,-0.6155,30.6335,5
Q6799827,Mbuya,0.3275,32.63,2
Q6817018,Mengo,0.346667,32.6056,4
Q6862814,Minakulu County,2.43333333,32.38333333,1
Q6866888,Ministry of Energy and Mineral Development,0.313333333,32.581944444,2
Q6867037,Ministry of Foreign Affairs of the Republic of Uganda,0.315277777,32.585,4
Q6867106,Ministry of Health Building,0.4723,32.6667,1
Q6872384,Miracle Centre Cathedral,0.3027503,32.5607246,3
Q68780095,Kibuli Mosque,0.310999608,32.596158137,5
Q68789223,Muzinga Square,0.0586904,32.4723759,1
Q68794636,Our Lady of Sorrows Cathedral – Kitovu,-0.33131,31.76056,3
Q691037,Busoga,0.4675,33.24138889,16
Q6913297,Moroto Hospital,2.5325,34.6614,2
Q6922300,Mount Morungole,3.816666666,34.033333333,8
Q6923419,St. Mary's College Namagunga,0.3725,32.88361111,2
Q6924519,Mount Wati,3.21472222,31.03138889,2
Q6924814,Mount Zulia,4.125,33.986944,7
Q6926595,Movement House,0.318333,32.589445,1
Q6928210,Mpanga,0.08111111,30.38111111,1
Q6928242,Mpererwe,0.385,32.5775,1
Q6930885,Mubende Hospital,0.5675,31.393055555,1
Q6930901,Mubuku,0.26138889,30.12416667,2
Q6930904,Mubuku I Power Station,0.3277892,30.0692886,2
Q6933715,Mulago,0.35,32.58333333,1
Q6936076,Muni University,2.9925,30.92639,3
Q6943778,Muteesa II Stadium,0.31361111,32.58111111,7
Q6943779,Muteesa I Royal University,-0.3225,31.7425,5
Q6944218,Mutukula,-0.999722222,31.416666666,6
Q6944234,Mutundwe,0.28194444,32.535,1
Q6944462,Muzizi Power Station,0.965,30.545,2
Q6944731,Mweya,-0.21305556,29.895,2
Q6956521,Naakulabye,0.325,32.56,2
Q6956533,Naalya,0.37,32.64,1
Q6958373,Nagalama,0.515,32.77,1
Q6958908,Nagongera,0.77,34.02611111,5
Q6959082,Naguru,0.34666667,32.60555556,1
Q6959083,Naguru General Hospital,0.329722,32.606111,1
Q6960008,Najjanankumbi,0.275,32.57,1
Q6960009,Najjera,0.38,32.625,1
Q6960313,Nakaseke Hospital,0.7175,32.39861,1
Q6960316,Nakasero Market,0.312014759,32.579984508,4
Q6960364,Nakawa,0.33694444,32.61805556,1
Q6960368,Nakawa Division,0.33333333,32.61666667,1
Q6960635,Nakifuma,0.545,32.79,3
Q6960652,Nakivubo Stadium,0.311629,32.573541,12
Q6961291,Namanve,0.31916667,32.6875,2
Q6961293,Namanve Thermal Power Station,0.3825,32.67861111,1
Q6961319,Namasagali College,1.0118,32.949,2
Q6961863,Namilyango College,0.33861111,32.71722222,3
Q6961898,Namirembe Hill Side High School,0.41638889,32.59166667,1
Q6962116,Namugongo Martyrs Shrine,0.38527778,32.65138889,3
Q6962120,Namulonge,0.525,32.615,2
Q6962122,Namungoona,0.3325,32.53305556,1
Q6962138,Namuwongo,0.31111111,32.60972222,1
Q6966465,Narus river,3.96667,33.5833,5
Q6971097,National Book Trust of Uganda,0.3261669,32.5716823,1
Q6983720,Ndeeba,0.29,32.565,2
Q6983724,Ndejje,0.61,32.475,1
Q7021931,Ngamba Island Chimpanzee Sanctuary,-0.104,32.653,7
Q7022506,Ngoma,1.18,32.01805556,2
Q7042596,Nkokonjeru,0.23944444,32.92305556,6
Q7042637,Nkozi Hospital,0.0025,32.0164,2
Q7042657,Nkumba University,0.095,32.507,4
Q7067544,Nsambya,0.29916667,32.58805556,1
Q7067545,Nsambya Home Care,0.301666666,32.585,1
Q7067548,Nsangi,0.285,32.455,1
Q7067550,Nsasa,0.4125,32.655,1
Q7067602,Ntare School,-0.6026,30.6535,7
Q7067611,Ntenjeru,0.745,32.89,2
Q7067614,Ntenjeru County,0.66666667,32.95,2
Q7067630,Ntinda,0.3475,32.63,3
Q7070788,Nyagak III Power Station,2.45,30.98,3
Q7070789,Nyagak II Power Station,2.5,30.99,2
Q7070790,Nyagak Power Station,2.4281935,30.97329,1
Q7071070,Nyero Rockpaintings,1.283,33.504,7
Q7071349,Nzizi Power Station,1.5,30.93,1
Q7082486,Okollo,2.65416667,31.14555556,3
Q7089915,Ombaci,3.064722222,30.938055555,2
Q7099208,Oraba,3.535,30.89,1
Q7110089,Otze Forest Wildlife Sanctuary,3.6852,31.9027,3
Q7121526,Pabbo,3.0,32.145,1
Q7124680,Paidha,2.416944,30.985556,8
Q7126074,Pakuba,2.3,31.55,3
Q7126083,Pakuba Airport,2.202222222,31.554444444,9
Q7135482,Paranga,2.57555556,32.35694444,1
Q7145186,Patongo,2.76,33.31,3
Q7164761,Pension Towers,0.321667,32.576667,1
Q7186495,Mother Temple of Africa,0.364388888,32.588388888,5
Q7190050,Pian Upe Wildlife Reserve,1.85,34.28333333,3
Q7262176,Paranga,2.6,32.95,2
Q7284651,Rainbow International School,0.28349,32.60053,1
Q731039,Mbarara City,-0.613333333,30.658333333,44
Q732838,Mount Elgon,1.1185,34.5265,44
Q7375770,Rubaga Hospital,0.303889,32.553056,2
Q7380808,Rushere,-0.21,30.94,2
Q7383765,Rwimi,0.3775,30.21694444,6
Q7418059,Sango Bay Estates Limited,1.63555556,31.60555556,1
Q742655,Kalangala,-0.308888888,32.225,15
Q7445952,Seeta,0.325,32.7125,4
Q7449842,Semuto,0.62194444,32.32805556,3
Q749665,Nyeri County,-0.416666666,36.95,23
Q7497003,Shimoni Demonstration School,0.423333,32.6325,2
Q7509455,Sidok sub-county,3.41109444,34.14496111,1
Q751607,Virunga Mountains,-1.429166666,29.548333333,45
Q755806,Atiak,3.265,32.125,6
Q7563658,Soroti Hospital,1.71611,33.6131,1
Q7563659,Soroti Rock,1.717323552,33.62092104,2
Q7563660,Soroti Airport,1.722312,33.618683,8
Q7563661,Soroti University,1.775,33.58,4
Q7588327,St. Henry's College Kitovu,-0.335,31.7631,1
Q7589068,"St. Joseph's Cathedral, Gulu",2.76,32.26,6
Q7589504,St. Lawrence University,0.301667,32.5619,2
Q7590247,St. Mary's College Kisubi,0.1225,32.534,3
Q7591350,St. Peter's College Tororo,0.705,34.2,2
Q7826175,Tooro sub-region,0.666666666,30.266666666,1
Q7826694,Tororo Girls School,0.666,34.19,2
Q7826695,Tororo Power Station,0.636916666,34.116944444,2
Q7826696,Tororo Inland Port,0.65,34.25,2
Q7826698,Tororo Rock,0.685,34.183611111,5
Q7838,Swahili,-6.0,33.0,209
Q7842710,Trinity College Nabbingo,0.459722,32.6111,3
Q7877578,Uganda Air Cargo Corporation,0.045,32.443055555,5
Q7877579,Uganda Airlines Flight 775,41.8044,12.2508,7
Q7877584,Uganda Cancer Institute,0.34,32.5775,2
Q7877594,Uganda Export Promotion Board,0.32625,32.57708333,1
Q7877595,Uganda Finance Trust Limited,0.319444,32.5736,1
Q7877602,Uganda Junior Staff College,0.45,33.205,3
Q7877608,Uganda Management Institute,0.326389,32.6,8
Q7877609,Uganda Martyrs University,0.005,32.015,6
Q7877611,Uganda Martyrs University School of Medicine,0.301389,32.5856,3
Q7877612,Uganda Military Academy,0.25,31.185,2
Q7877613,Uganda Museum,0.3358574,32.5825786,11
Q7877620,Uganda Pentecostal University,0.66,30.2661,4
Q7877631,Uganda Senior Command and Staff College,0.458056,33.19,3
Q7877634,Uganda Virus Research Institute,0.075833,32.457222,4
Q7877635,Uganda Wildlife Authority,0.33616,32.5835,5
Q7877677,Ugandan Sign Language,1.0,32.5,8
Q7877723,cinema of Uganda,0.347037,32.566931,11
Q7895784,University of Military Science and Technology,0.37,32.9131,3
Q7934814,Virika Hospital,0.649444,30.2725,2
Q7954017,WOUGNET,0.3029,32.6178,5
Q7961144,Waki Power Station,1.63444,31.1711,2
Q7967174,Wandegeya,0.331111,32.5736,3
Q7974756,Watoto Church,0.3189855,32.5749527,4
Q804430,Kiga people,-0.748888888,29.700277777,14
Q8072778,Ziroobwe,0.683056,32.7011,2
Q81591,Great Rift Valley,-0.1,36.1,87
Q823946,Northwest,5.961388888,10.151666666,48
Q838875,Mount Speke,0.398055555,29.892222222,17
Q838928,Rwenzori Mountains National Park,0.4,29.95,46
Q845168,East,4.575,13.681388888,46
Q85749493,Bulo,0.114722222,32.001388888,2
Q85749511,Bunagana–Rutshuru Road,-1.270555555,29.386666666,1
Q85763958,Goli–Bunia Road,2.218611111,30.763333333,1
Q85773274,Kabujogera,-0.095277777,30.396944444,2
Q85774640,Kitagwenda District,-0.028611111,30.336111111,5
Q85774756,Koch-Goma,2.604444444,32.173611111,2
Q85783368,Makerere University Teaching Hospital,0.384444444,32.578888888,1
Q85784465,Mayanja Memorial Hospital,-0.615833333,30.661388888,1
Q85789162,Nile International Hospital,0.4399,33.2185,2
Q85789956,Ntara,0.004722222,30.366111111,1
Q85798241,Rwampara district,-0.6,30.6,6
Q85802896,St. Joseph's College Layibi,2.740277777,32.298055555,2
Q85805400,Team University,0.305833333,32.561944444,1
Q85810055,Tondeka Metro Bus Service,0.312222222,32.576944444,1
Q85811750,Uganda Road Fund,0.326388888,32.583611111,1
Q85814179,Wakiso Giants FC,0.3987,32.4793,3
Q85814319,Wanyange Girls School,0.483055555,33.244166666,2
Q859697,Bigo Bya Mugenyi,0.15,31.25,3
Q86073367,Lobule Refugee Settlement,3.5015,30.9753,2
Q866915,Roman Catholic Diocese of Arua,3.01356,30.897,15
Q867219,Kalangala District,-0.583333333,32.433333333,28
Q86752717,Mulawa,0.411666666,32.643888888,1
Q86756725,Buhugu,1.2,34.3167,1
Q868908,Roman Catholic Diocese of Fort Portal,0.636575,30.2684,13
Q869463,Roman Catholic Diocese of Hoima,1.437625,31.33365,14
Q870070,Roman Catholic Diocese of Jinja,0.451,33.212375,13
Q870153,Roman Catholic Diocese of Kabale,-1.282275,29.990525,13
Q870377,Roman Catholic Diocese of Kasana–Luweero,0.4007,32.0476,12
Q870628,Roman Catholic Diocese of Kiyinda–Mityana,0.4007,32.0476,12
Q870715,Roman Catholic Diocese of Kotido,3.013425,34.11745,13
Q871466,Roman Catholic Diocese of Lugazi,0.37,32.9278,13
Q872604,Roman Catholic Diocese of Moroto,2.52365,34.656225,13
Q876206,1998 United States embassy bombings,-1.28917,36.82667,33
Q87982,African Great Lakes,-8.0,35.0,92
Q88263719,2020 COVID-19 pandemic in Uganda,1.28,32.39,16
Q889897,Bunyoro,1.484166666,31.1325,22
Q891962,Mubende District,0.5,31.666666666,24
Q892064,Kiboga District,1.0,31.75,24
Q90017023,,-0.249193,31.832174,1
Q9091624,Busoga University,0.595,33.46194444,5
Q913960,Roman Catholic Archdiocese of Gulu,2.76667,32.2833,14
Q913972,Order of Friars Minor,41.898046132,12.445600596,32
Q926417,Kampala District,0.316666666,32.566666666,17
Q932175,Mount Gahinga,-1.3873,29.6435,18
Q932289,Congo Basin,0.0,22.0,46
Q933338,Mpigi,0.23,32.33,11
Q938145,Ntungamo,-0.881944,30.265278,15
Q941273,Bugala Island,-0.320277777,32.243888888,15
Q956659,Masaka,-0.333611111,31.733888888,25
Q96371787,"All Saints' Cathedral, Kampala",0.313611111,32.581111111,2
Q96385458,Kasusu,0.623888888,30.256944444,2
Q96385546,Kayunga–Busaana–Nabuganyi Road,0.776944444,32.989722222,1
Q96394501,Mvara Secondary School,3.023333333,30.927222222,1
Q96395935,Nkumba,0.093333333,32.506111111,1
Q96402072,River Manafwa,0.94918,34.281,5
Q96404816,"Saints Andrew and Philip Cathedral, Mukono",0.36,32.75,1
Q96406340,St. Joseph’s College Ombaci,3.062222222,30.936388888,1
Q96406374,"St Andrew's Cathedral, Namukozi",0.379166666,32.035833333,1
Q96406388,"St Mark's Cathedral, Luweero",0.839,32.4963,2
Q96406394,"St Paul's Cathedral, Kako",-0.305277777,31.807222222,3
Q96415694,Xsabo Lira Solarline,2.355277777,32.926944444,1
Q965956,Nansana,0.37,32.525,20
Q966819,Kira Town,0.39722222,32.63888889,25
